target word,Sentence,acc_subs,unacc_subs,prof_acc_subs,prof_unacc_subs,t_words_cefr,prof_acc_cefr,prof_unacc_cefr,clean_sentence,target_clean,substitute,source_row_idx,dataset,target1,substitute1,target1_offset,target1_end,target2_options_json,num_target2_options,num_total_candidates2,target2,substitute2,target2_offset,target2_end,target2_pos,target2_selection_status,target2_selection_reason,sentence_with_substitute1,sentence_with_both_substitutions
bothered,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are **bothered** about their life after retirement,or the burden of their kids.","['worried', 'concerned', 'distressed', 'perturbed', 'anxious']",[],"['concerned', 'distressed', 'perturbed']","['worried', 'anxious']",3,"[3, 4, 6]","[1, 2]","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are bothered about their life after retirement,or the burden of their kids.",bothered,distressed,1538,prolex,bothered,distressed,105,113,"[{""target2"": ""concerned"", ""target2_offset"": 50, ""target2_end"": 59, ""target2_pos"": ""JJ"", ""target2_rank"": 11, ""candidates"": [""implicated"", ""interested""]}, {""target2"": ""different"", ""target2_offset"": 66, ""target2_end"": 75, ""target2_pos"": ""JJ"", ""target2_rank"": 13, ""candidates"": [""unlike"", ""dissimilar""]}, {""target2"": ""issues"", ""target2_offset"": 76, ""target2_end"": 82, ""target2_pos"": ""NNS"", ""target2_rank"": 14, ""candidates"": [""effects"", ""results"", ""matters"", ""consequences"", ""subjects"", ""publications"", ""proceeds"", ""topics"", ""numbers"", ""outcomes"", ""exits"", ""yields"", ""returns"", ""takes"", ""events"", ""outlets""]}, {""target2"": ""life"", ""target2_offset"": 86, ""target2_end"": 90, ""target2_pos"": ""NN"", ""target2_rank"": 16, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}, {""target2"": ""life"", ""target2_offset"": 126, ""target2_end"": 130, ""target2_pos"": ""NN"", ""target2_rank"": 24, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}]",5,32,different,dissimilar,66,75,JJ,selected_conservative,Selected 'dissimilar' for 'different' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are distressed about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about dissimilar issues in life,like they are distressed about their life after retirement,or the burden of their kids."
bothered,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are **bothered** about their life after retirement,or the burden of their kids.","['worried', 'concerned', 'distressed', 'perturbed', 'anxious']",[],"['concerned', 'distressed', 'perturbed']","['worried', 'anxious']",3,"[3, 4, 6]","[1, 2]","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are bothered about their life after retirement,or the burden of their kids.",bothered,perturbed,1539,prolex,bothered,perturbed,105,113,"[{""target2"": ""concerned"", ""target2_offset"": 50, ""target2_end"": 59, ""target2_pos"": ""JJ"", ""target2_rank"": 11, ""candidates"": [""implicated"", ""interested""]}, {""target2"": ""different"", ""target2_offset"": 66, ""target2_end"": 75, ""target2_pos"": ""JJ"", ""target2_rank"": 13, ""candidates"": [""unlike"", ""dissimilar""]}, {""target2"": ""issues"", ""target2_offset"": 76, ""target2_end"": 82, ""target2_pos"": ""NNS"", ""target2_rank"": 14, ""candidates"": [""effects"", ""results"", ""matters"", ""consequences"", ""subjects"", ""publications"", ""proceeds"", ""topics"", ""numbers"", ""outcomes"", ""exits"", ""yields"", ""returns"", ""takes"", ""events"", ""outlets""]}, {""target2"": ""life"", ""target2_offset"": 86, ""target2_end"": 90, ""target2_pos"": ""NN"", ""target2_rank"": 16, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}, {""target2"": ""life"", ""target2_offset"": 126, ""target2_end"": 130, ""target2_pos"": ""NN"", ""target2_rank"": 24, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}]",5,32,different,dissimilar,66,75,JJ,selected_conservative,Selected 'dissimilar' for 'different' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are perturbed about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about dissimilar issues in life,like they are perturbed about their life after retirement,or the burden of their kids."
bothered,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are **bothered** about their life after retirement,or the burden of their kids.","['worried', 'concerned', 'distressed', 'perturbed', 'anxious']",[],"['concerned', 'distressed', 'perturbed']","['worried', 'anxious']",3,"[3, 4, 6]","[1, 2]","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are bothered about their life after retirement,or the burden of their kids.",bothered,anxious,1540,prolex,bothered,anxious,105,113,"[{""target2"": ""concerned"", ""target2_offset"": 50, ""target2_end"": 59, ""target2_pos"": ""JJ"", ""target2_rank"": 11, ""candidates"": [""implicated"", ""interested""]}, {""target2"": ""different"", ""target2_offset"": 66, ""target2_end"": 75, ""target2_pos"": ""JJ"", ""target2_rank"": 13, ""candidates"": [""unlike"", ""dissimilar""]}, {""target2"": ""issues"", ""target2_offset"": 76, ""target2_end"": 82, ""target2_pos"": ""NNS"", ""target2_rank"": 14, ""candidates"": [""effects"", ""results"", ""matters"", ""consequences"", ""subjects"", ""publications"", ""proceeds"", ""topics"", ""numbers"", ""outcomes"", ""exits"", ""yields"", ""returns"", ""takes"", ""events"", ""outlets""]}, {""target2"": ""life"", ""target2_offset"": 86, ""target2_end"": 90, ""target2_pos"": ""NN"", ""target2_rank"": 16, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}, {""target2"": ""life"", ""target2_offset"": 126, ""target2_end"": 130, ""target2_pos"": ""NN"", ""target2_rank"": 24, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}]",5,32,different,dissimilar,66,75,JJ,selected_conservative,Selected 'dissimilar' for 'different' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are anxious about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about dissimilar issues in life,like they are anxious about their life after retirement,or the burden of their kids."
details,"On the whole, you can't learn the **details** and facts without having known about the ideas and concepts.","['specifics', 'particulars', 'fine points', 'nuances', 'subtleties']",[],"['specifics', 'particulars', 'nuances', 'subtleties', 'fine points']",[],0,"[5, 5, 6, 5, 'None']",[],"On the whole, you can't learn the details and facts without having known about the ideas and concepts.",details,specifics,1541,prolex,details,specifics,34,41,"[{""target2"": ""whole"", ""target2_offset"": 7, ""target2_end"": 12, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""unit""]}, {""target2"": ""learn"", ""target2_offset"": 24, ""target2_end"": 29, ""target2_pos"": ""VB"", ""target2_rank"": 7, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}, {""target2"": ""having"", ""target2_offset"": 60, ""target2_end"": 66, ""target2_pos"": ""VBG"", ""target2_rank"": 13, ""candidates"": [""receiving"", ""making"", ""holding"", ""owning"", ""causing"", ""accepting"", ""giving"", ""taking"", ""bearing"", ""suffering"", ""featuring"", ""possessing"", ""experiencing"", ""inducing"", ""stimulating"", ""consuming"", ""sustaining"", ""throwing"", ""delivering""]}, {""target2"": ""known"", ""target2_offset"": 67, ""target2_end"": 72, ""target2_pos"": ""VBN"", ""target2_rank"": 14, ""candidates"": [""recognized"", ""experienced"", ""lived"", ""bed"", ""loved"", ""fucked"", ""screwed"", ""recognised"", ""acknowledged""]}, {""target2"": ""ideas"", ""target2_offset"": 83, ""target2_end"": 88, ""target2_pos"": ""NNS"", ""target2_rank"": 17, ""candidates"": [""thoughts"", ""estimates"", ""approximations"", ""minds"", ""themes""]}]",5,48,ideas,thoughts,83,88,NNS,selected_conservative,Selected 'thoughts' for 'ideas' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"On the whole, you can't learn the specifics and facts without having known about the ideas and concepts.","On the whole, you can't learn the specifics and facts without having known about the thoughts and concepts."
details,"On the whole, you can't learn the **details** and facts without having known about the ideas and concepts.","['specifics', 'particulars', 'fine points', 'nuances', 'subtleties']",[],"['specifics', 'particulars', 'nuances', 'subtleties', 'fine points']",[],0,"[5, 5, 6, 5, 'None']",[],"On the whole, you can't learn the details and facts without having known about the ideas and concepts.",details,particulars,1542,prolex,details,particulars,34,41,"[{""target2"": ""whole"", ""target2_offset"": 7, ""target2_end"": 12, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""unit""]}, {""target2"": ""learn"", ""target2_offset"": 24, ""target2_end"": 29, ""target2_pos"": ""VB"", ""target2_rank"": 7, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}, {""target2"": ""having"", ""target2_offset"": 60, ""target2_end"": 66, ""target2_pos"": ""VBG"", ""target2_rank"": 13, ""candidates"": [""receiving"", ""making"", ""holding"", ""owning"", ""causing"", ""accepting"", ""giving"", ""taking"", ""bearing"", ""suffering"", ""featuring"", ""possessing"", ""experiencing"", ""inducing"", ""stimulating"", ""consuming"", ""sustaining"", ""throwing"", ""delivering""]}, {""target2"": ""known"", ""target2_offset"": 67, ""target2_end"": 72, ""target2_pos"": ""VBN"", ""target2_rank"": 14, ""candidates"": [""recognized"", ""experienced"", ""lived"", ""bed"", ""loved"", ""fucked"", ""screwed"", ""recognised"", ""acknowledged""]}, {""target2"": ""ideas"", ""target2_offset"": 83, ""target2_end"": 88, ""target2_pos"": ""NNS"", ""target2_rank"": 17, ""candidates"": [""thoughts"", ""estimates"", ""approximations"", ""minds"", ""themes""]}]",5,48,ideas,thoughts,83,88,NNS,selected_conservative,Selected 'thoughts' for 'ideas' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"On the whole, you can't learn the particulars and facts without having known about the ideas and concepts.","On the whole, you can't learn the particulars and facts without having known about the thoughts and concepts."
details,"On the whole, you can't learn the **details** and facts without having known about the ideas and concepts.","['specifics', 'particulars', 'fine points', 'nuances', 'subtleties']",[],"['specifics', 'particulars', 'nuances', 'subtleties', 'fine points']",[],0,"[5, 5, 6, 5, 'None']",[],"On the whole, you can't learn the details and facts without having known about the ideas and concepts.",details,nuances,1543,prolex,details,nuances,34,41,"[{""target2"": ""whole"", ""target2_offset"": 7, ""target2_end"": 12, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""unit""]}, {""target2"": ""learn"", ""target2_offset"": 24, ""target2_end"": 29, ""target2_pos"": ""VB"", ""target2_rank"": 7, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}, {""target2"": ""having"", ""target2_offset"": 60, ""target2_end"": 66, ""target2_pos"": ""VBG"", ""target2_rank"": 13, ""candidates"": [""receiving"", ""making"", ""holding"", ""owning"", ""causing"", ""accepting"", ""giving"", ""taking"", ""bearing"", ""suffering"", ""featuring"", ""possessing"", ""experiencing"", ""inducing"", ""stimulating"", ""consuming"", ""sustaining"", ""throwing"", ""delivering""]}, {""target2"": ""known"", ""target2_offset"": 67, ""target2_end"": 72, ""target2_pos"": ""VBN"", ""target2_rank"": 14, ""candidates"": [""recognized"", ""experienced"", ""lived"", ""bed"", ""loved"", ""fucked"", ""screwed"", ""recognised"", ""acknowledged""]}, {""target2"": ""ideas"", ""target2_offset"": 83, ""target2_end"": 88, ""target2_pos"": ""NNS"", ""target2_rank"": 17, ""candidates"": [""thoughts"", ""estimates"", ""approximations"", ""minds"", ""themes""]}]",5,48,ideas,thoughts,83,88,NNS,selected_conservative,Selected 'thoughts' for 'ideas' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"On the whole, you can't learn the nuances and facts without having known about the ideas and concepts.","On the whole, you can't learn the nuances and facts without having known about the thoughts and concepts."
details,"On the whole, you can't learn the **details** and facts without having known about the ideas and concepts.","['specifics', 'particulars', 'fine points', 'nuances', 'subtleties']",[],"['specifics', 'particulars', 'nuances', 'subtleties', 'fine points']",[],0,"[5, 5, 6, 5, 'None']",[],"On the whole, you can't learn the details and facts without having known about the ideas and concepts.",details,subtleties,1544,prolex,details,subtleties,34,41,"[{""target2"": ""whole"", ""target2_offset"": 7, ""target2_end"": 12, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""unit""]}, {""target2"": ""learn"", ""target2_offset"": 24, ""target2_end"": 29, ""target2_pos"": ""VB"", ""target2_rank"": 7, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}, {""target2"": ""having"", ""target2_offset"": 60, ""target2_end"": 66, ""target2_pos"": ""VBG"", ""target2_rank"": 13, ""candidates"": [""receiving"", ""making"", ""holding"", ""owning"", ""causing"", ""accepting"", ""giving"", ""taking"", ""bearing"", ""suffering"", ""featuring"", ""possessing"", ""experiencing"", ""inducing"", ""stimulating"", ""consuming"", ""sustaining"", ""throwing"", ""delivering""]}, {""target2"": ""known"", ""target2_offset"": 67, ""target2_end"": 72, ""target2_pos"": ""VBN"", ""target2_rank"": 14, ""candidates"": [""recognized"", ""experienced"", ""lived"", ""bed"", ""loved"", ""fucked"", ""screwed"", ""recognised"", ""acknowledged""]}, {""target2"": ""ideas"", ""target2_offset"": 83, ""target2_end"": 88, ""target2_pos"": ""NNS"", ""target2_rank"": 17, ""candidates"": [""thoughts"", ""estimates"", ""approximations"", ""minds"", ""themes""]}]",5,48,ideas,thoughts,83,88,NNS,selected_conservative,Selected 'thoughts' for 'ideas' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"On the whole, you can't learn the subtleties and facts without having known about the ideas and concepts.","On the whole, you can't learn the subtleties and facts without having known about the thoughts and concepts."
gain,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your **gain**?","['profit', 'yield', 'earnings', 'returns']",['benefit'],"['yield', 'earnings']","['profit', 'returns']",3,"[4, 3]","[2, 0]","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your gain?",gain,profit,1545,prolex,gain,profit,127,131,"[{""target2"": ""quality"", ""target2_offset"": 5, ""target2_end"": 12, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""character"", ""tone"", ""caliber"", ""timber""]}, {""target2"": ""mind"", ""target2_offset"": 37, ""target2_end"": 41, ""target2_pos"": ""NN"", ""target2_rank"": 7, ""candidates"": [""judgment"", ""head"", ""brain"", ""intellect"", ""idea"", ""nous"", ""judgement""]}, {""target2"": ""especially"", ""target2_offset"": 42, ""target2_end"": 52, ""target2_pos"": ""RB"", ""target2_rank"": 8, ""candidates"": [""particularly"", ""specially""]}, {""target2"": ""doing"", ""target2_offset"": 59, ""target2_end"": 64, ""target2_pos"": ""VBG"", ""target2_rank"": 10, ""candidates"": [""making"", ""causing"", ""performing"", ""acting"", ""behaving"", ""exercising"", ""practicing"", ""serving"", ""arranging"", ""coming"", ""dressing"", ""managing"", ""answering"", ""executing""]}, {""target2"": ""business"", ""target2_offset"": 65, ""target2_end"": 73, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""job"", ""occupation"", ""line"", ""concern""]}]",5,31,especially,particularly,42,52,RB,selected_conservative,Selected 'particularly' for 'especially' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your profit?","This quality should be in everyone's mind particularly those doing business, if you do not dare to invest where can you get your profit?"
gain,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your **gain**?","['profit', 'yield', 'earnings', 'returns']",['benefit'],"['yield', 'earnings']","['profit', 'returns']",3,"[4, 3]","[2, 0]","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your gain?",gain,yield,1546,prolex,gain,yield,127,131,"[{""target2"": ""quality"", ""target2_offset"": 5, ""target2_end"": 12, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""character"", ""tone"", ""caliber"", ""timber""]}, {""target2"": ""mind"", ""target2_offset"": 37, ""target2_end"": 41, ""target2_pos"": ""NN"", ""target2_rank"": 7, ""candidates"": [""judgment"", ""head"", ""brain"", ""intellect"", ""idea"", ""nous"", ""judgement""]}, {""target2"": ""especially"", ""target2_offset"": 42, ""target2_end"": 52, ""target2_pos"": ""RB"", ""target2_rank"": 8, ""candidates"": [""particularly"", ""specially""]}, {""target2"": ""doing"", ""target2_offset"": 59, ""target2_end"": 64, ""target2_pos"": ""VBG"", ""target2_rank"": 10, ""candidates"": [""making"", ""causing"", ""performing"", ""acting"", ""behaving"", ""exercising"", ""practicing"", ""serving"", ""arranging"", ""coming"", ""dressing"", ""managing"", ""answering"", ""executing""]}, {""target2"": ""business"", ""target2_offset"": 65, ""target2_end"": 73, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""job"", ""occupation"", ""line"", ""concern""]}]",5,31,especially,particularly,42,52,RB,selected_conservative,Selected 'particularly' for 'especially' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your yield?","This quality should be in everyone's mind particularly those doing business, if you do not dare to invest where can you get your yield?"
gain,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your **gain**?","['profit', 'yield', 'earnings', 'returns']",['benefit'],"['yield', 'earnings']","['profit', 'returns']",3,"[4, 3]","[2, 0]","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your gain?",gain,earnings,1547,prolex,gain,earnings,127,131,"[{""target2"": ""quality"", ""target2_offset"": 5, ""target2_end"": 12, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""character"", ""tone"", ""caliber"", ""timber""]}, {""target2"": ""mind"", ""target2_offset"": 37, ""target2_end"": 41, ""target2_pos"": ""NN"", ""target2_rank"": 7, ""candidates"": [""judgment"", ""head"", ""brain"", ""intellect"", ""idea"", ""nous"", ""judgement""]}, {""target2"": ""especially"", ""target2_offset"": 42, ""target2_end"": 52, ""target2_pos"": ""RB"", ""target2_rank"": 8, ""candidates"": [""particularly"", ""specially""]}, {""target2"": ""doing"", ""target2_offset"": 59, ""target2_end"": 64, ""target2_pos"": ""VBG"", ""target2_rank"": 10, ""candidates"": [""making"", ""causing"", ""performing"", ""acting"", ""behaving"", ""exercising"", ""practicing"", ""serving"", ""arranging"", ""coming"", ""dressing"", ""managing"", ""answering"", ""executing""]}, {""target2"": ""business"", ""target2_offset"": 65, ""target2_end"": 73, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""job"", ""occupation"", ""line"", ""concern""]}]",5,31,especially,particularly,42,52,RB,selected_conservative,Selected 'particularly' for 'especially' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your earnings?","This quality should be in everyone's mind particularly those doing business, if you do not dare to invest where can you get your earnings?"
gain,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your **gain**?","['profit', 'yield', 'earnings', 'returns']",['benefit'],"['yield', 'earnings']","['profit', 'returns']",3,"[4, 3]","[2, 0]","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your gain?",gain,returns,1548,prolex,gain,returns,127,131,"[{""target2"": ""quality"", ""target2_offset"": 5, ""target2_end"": 12, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""character"", ""tone"", ""caliber"", ""timber""]}, {""target2"": ""mind"", ""target2_offset"": 37, ""target2_end"": 41, ""target2_pos"": ""NN"", ""target2_rank"": 7, ""candidates"": [""judgment"", ""head"", ""brain"", ""intellect"", ""idea"", ""nous"", ""judgement""]}, {""target2"": ""especially"", ""target2_offset"": 42, ""target2_end"": 52, ""target2_pos"": ""RB"", ""target2_rank"": 8, ""candidates"": [""particularly"", ""specially""]}, {""target2"": ""doing"", ""target2_offset"": 59, ""target2_end"": 64, ""target2_pos"": ""VBG"", ""target2_rank"": 10, ""candidates"": [""making"", ""causing"", ""performing"", ""acting"", ""behaving"", ""exercising"", ""practicing"", ""serving"", ""arranging"", ""coming"", ""dressing"", ""managing"", ""answering"", ""executing""]}, {""target2"": ""business"", ""target2_offset"": 65, ""target2_end"": 73, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""job"", ""occupation"", ""line"", ""concern""]}]",5,31,especially,particularly,42,52,RB,selected_conservative,Selected 'particularly' for 'especially' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your returns?","This quality should be in everyone's mind particularly those doing business, if you do not dare to invest where can you get your returns?"
basics,if every student starts with some **basics** and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,"['fundamentals', 'essentials', 'principles', 'rudiments']",['elements'],['essentials'],"['fundamentals', 'principles', 'rudiments']",5,[5],"[3, 3, 4]",if every student starts with some basics and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,basics,fundamentals,1561,prolex,basics,fundamentals,34,40,"[{""target2"": ""student"", ""target2_offset"": 9, ""target2_end"": 16, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""pupil"", ""scholar""]}, {""target2"": ""starts"", ""target2_offset"": 17, ""target2_end"": 23, ""target2_pos"": ""VBZ"", ""target2_rank"": 3, ""candidates"": [""begins"", ""jumps"", ""originates"", ""pops"", ""gets"", ""parts""]}, {""target2"": ""concepts"", ""target2_offset"": 45, ""target2_end"": 53, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""constructs""]}, {""target2"": ""easy"", ""target2_offset"": 65, ""target2_end"": 69, ""target2_pos"": ""JJ"", ""target2_rank"": 12, ""candidates"": [""prosperous"", ""soft"", ""light"", ""loose"", ""gentle"", ""comfortable""]}, {""target2"": ""learn"", ""target2_offset"": 73, ""target2_end"": 78, ""target2_pos"": ""VB"", ""target2_rank"": 14, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}]",5,29,student,pupil,9,16,NN,selected_conservative,Selected 'pupil' for 'student' from provided candidates; conservative synonym judged to preserve meaning and grammar.,if every student starts with some fundamentals and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,if every pupil starts with some fundamentals and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.
basics,if every student starts with some **basics** and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,"['fundamentals', 'essentials', 'principles', 'rudiments']",['elements'],['essentials'],"['fundamentals', 'principles', 'rudiments']",5,[5],"[3, 3, 4]",if every student starts with some basics and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,basics,essentials,1562,prolex,basics,essentials,34,40,"[{""target2"": ""student"", ""target2_offset"": 9, ""target2_end"": 16, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""pupil"", ""scholar""]}, {""target2"": ""starts"", ""target2_offset"": 17, ""target2_end"": 23, ""target2_pos"": ""VBZ"", ""target2_rank"": 3, ""candidates"": [""begins"", ""jumps"", ""originates"", ""pops"", ""gets"", ""parts""]}, {""target2"": ""concepts"", ""target2_offset"": 45, ""target2_end"": 53, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""constructs""]}, {""target2"": ""easy"", ""target2_offset"": 65, ""target2_end"": 69, ""target2_pos"": ""JJ"", ""target2_rank"": 12, ""candidates"": [""prosperous"", ""soft"", ""light"", ""loose"", ""gentle"", ""comfortable""]}, {""target2"": ""learn"", ""target2_offset"": 73, ""target2_end"": 78, ""target2_pos"": ""VB"", ""target2_rank"": 14, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}]",5,29,student,pupil,9,16,NN,selected_conservative,Selected 'pupil' for 'student' from provided candidates; conservative synonym judged to preserve meaning and grammar.,if every student starts with some essentials and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,if every pupil starts with some essentials and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.
basics,if every student starts with some **basics** and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,"['fundamentals', 'essentials', 'principles', 'rudiments']",['elements'],['essentials'],"['fundamentals', 'principles', 'rudiments']",5,[5],"[3, 3, 4]",if every student starts with some basics and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,basics,principles,1563,prolex,basics,principles,34,40,"[{""target2"": ""student"", ""target2_offset"": 9, ""target2_end"": 16, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""pupil"", ""scholar""]}, {""target2"": ""starts"", ""target2_offset"": 17, ""target2_end"": 23, ""target2_pos"": ""VBZ"", ""target2_rank"": 3, ""candidates"": [""begins"", ""jumps"", ""originates"", ""pops"", ""gets"", ""parts""]}, {""target2"": ""concepts"", ""target2_offset"": 45, ""target2_end"": 53, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""constructs""]}, {""target2"": ""easy"", ""target2_offset"": 65, ""target2_end"": 69, ""target2_pos"": ""JJ"", ""target2_rank"": 12, ""candidates"": [""prosperous"", ""soft"", ""light"", ""loose"", ""gentle"", ""comfortable""]}, {""target2"": ""learn"", ""target2_offset"": 73, ""target2_end"": 78, ""target2_pos"": ""VB"", ""target2_rank"": 14, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}]",5,29,student,pupil,9,16,NN,selected_conservative,Selected 'pupil' for 'student' from provided candidates; conservative synonym judged to preserve meaning and grammar.,if every student starts with some principles and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,if every pupil starts with some principles and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.
