target word,Sentence,acc_subs,unacc_subs,prof_acc_subs,prof_unacc_subs,t_words_cefr,prof_acc_cefr,prof_unacc_cefr,clean_sentence,target_clean,substitute,source_row_idx,dataset,target1,substitute1,target1_offset,target1_end,target2_options_json,num_target2_options,num_total_candidates2,target2,substitute2,target2_offset,target2_end,target2_pos,target2_selection_status,target2_selection_reason,sentence_with_substitute1,sentence_with_both_substitutions
reasons,"In conclusion, I strongly agree with the summary because of the above provided **reasons** and examples which illustrate the statement.","['arguments', 'justifications', 'points', 'rationales']",['grounds'],"['arguments', 'justifications', 'points', 'rationales']",[],0,"[1, 4, 0, 5]",[],"In conclusion, I strongly agree with the summary because of the above provided reasons and examples which illustrate the statement.",reasons,arguments,1704,prolex,reasons,arguments,79,86,"[{""target2"": ""conclusion"", ""target2_offset"": 3, ""target2_end"": 13, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""decision"", ""close"", ""last"", ""ending"", ""determination"", ""end"", ""finale"", ""finish"", ""closing"", ""termination""]}, {""target2"": ""agree"", ""target2_offset"": 26, ""target2_end"": 31, ""target2_pos"": ""VBP"", ""target2_rank"": 5, ""candidates"": [""accord"", ""match"", ""correspond"", ""concur"", ""fit"", ""hold"", ""check"", ""tally"", ""concord""]}, {""target2"": ""summary"", ""target2_offset"": 41, ""target2_end"": 48, ""target2_pos"": ""JJ"", ""target2_rank"": 8, ""candidates"": [""compact""]}, {""target2"": ""provided"", ""target2_offset"": 70, ""target2_end"": 78, ""target2_pos"": ""VBD"", ""target2_rank"": 13, ""candidates"": [""furnished"", ""rendered"", ""allowed"", ""offered""]}, {""target2"": ""examples"", ""target2_offset"": 91, ""target2_end"": 99, ""target2_pos"": ""NNS"", ""target2_rank"": 16, ""candidates"": [""cases"", ""instances"", ""lessons"", ""models"", ""exercises"", ""illustrations"", ""representatives""]}]",5,31,examples,instances,91,99,NNS,selected_conservative,Selected 'instances' for 'examples' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"In conclusion, I strongly agree with the summary because of the above provided arguments and examples which illustrate the statement.","In conclusion, I strongly agree with the summary because of the above provided arguments and instances which illustrate the statement."
reasons,"In conclusion, I strongly agree with the summary because of the above provided **reasons** and examples which illustrate the statement.","['arguments', 'justifications', 'points', 'rationales']",['grounds'],"['arguments', 'justifications', 'points', 'rationales']",[],0,"[1, 4, 0, 5]",[],"In conclusion, I strongly agree with the summary because of the above provided reasons and examples which illustrate the statement.",reasons,justifications,1705,prolex,reasons,justifications,79,86,"[{""target2"": ""conclusion"", ""target2_offset"": 3, ""target2_end"": 13, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""decision"", ""close"", ""last"", ""ending"", ""determination"", ""end"", ""finale"", ""finish"", ""closing"", ""termination""]}, {""target2"": ""agree"", ""target2_offset"": 26, ""target2_end"": 31, ""target2_pos"": ""VBP"", ""target2_rank"": 5, ""candidates"": [""accord"", ""match"", ""correspond"", ""concur"", ""fit"", ""hold"", ""check"", ""tally"", ""concord""]}, {""target2"": ""summary"", ""target2_offset"": 41, ""target2_end"": 48, ""target2_pos"": ""JJ"", ""target2_rank"": 8, ""candidates"": [""compact""]}, {""target2"": ""provided"", ""target2_offset"": 70, ""target2_end"": 78, ""target2_pos"": ""VBD"", ""target2_rank"": 13, ""candidates"": [""furnished"", ""rendered"", ""allowed"", ""offered""]}, {""target2"": ""examples"", ""target2_offset"": 91, ""target2_end"": 99, ""target2_pos"": ""NNS"", ""target2_rank"": 16, ""candidates"": [""cases"", ""instances"", ""lessons"", ""models"", ""exercises"", ""illustrations"", ""representatives""]}]",5,31,examples,instances,91,99,NNS,selected_conservative,Selected 'instances' for 'examples' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"In conclusion, I strongly agree with the summary because of the above provided justifications and examples which illustrate the statement.","In conclusion, I strongly agree with the summary because of the above provided justifications and instances which illustrate the statement."
reasons,"In conclusion, I strongly agree with the summary because of the above provided **reasons** and examples which illustrate the statement.","['arguments', 'justifications', 'points', 'rationales']",['grounds'],"['arguments', 'justifications', 'points', 'rationales']",[],0,"[1, 4, 0, 5]",[],"In conclusion, I strongly agree with the summary because of the above provided reasons and examples which illustrate the statement.",reasons,points,1706,prolex,reasons,points,79,86,"[{""target2"": ""conclusion"", ""target2_offset"": 3, ""target2_end"": 13, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""decision"", ""close"", ""last"", ""ending"", ""determination"", ""end"", ""finale"", ""finish"", ""closing"", ""termination""]}, {""target2"": ""agree"", ""target2_offset"": 26, ""target2_end"": 31, ""target2_pos"": ""VBP"", ""target2_rank"": 5, ""candidates"": [""accord"", ""match"", ""correspond"", ""concur"", ""fit"", ""hold"", ""check"", ""tally"", ""concord""]}, {""target2"": ""summary"", ""target2_offset"": 41, ""target2_end"": 48, ""target2_pos"": ""JJ"", ""target2_rank"": 8, ""candidates"": [""compact""]}, {""target2"": ""provided"", ""target2_offset"": 70, ""target2_end"": 78, ""target2_pos"": ""VBD"", ""target2_rank"": 13, ""candidates"": [""furnished"", ""rendered"", ""allowed"", ""offered""]}, {""target2"": ""examples"", ""target2_offset"": 91, ""target2_end"": 99, ""target2_pos"": ""NNS"", ""target2_rank"": 16, ""candidates"": [""cases"", ""instances"", ""lessons"", ""models"", ""exercises"", ""illustrations"", ""representatives""]}]",5,31,examples,instances,91,99,NNS,selected_conservative,Selected 'instances' for 'examples' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"In conclusion, I strongly agree with the summary because of the above provided points and examples which illustrate the statement.","In conclusion, I strongly agree with the summary because of the above provided points and instances which illustrate the statement."
reasons,"In conclusion, I strongly agree with the summary because of the above provided **reasons** and examples which illustrate the statement.","['arguments', 'justifications', 'points', 'rationales']",['grounds'],"['arguments', 'justifications', 'points', 'rationales']",[],0,"[1, 4, 0, 5]",[],"In conclusion, I strongly agree with the summary because of the above provided reasons and examples which illustrate the statement.",reasons,rationales,1707,prolex,reasons,rationales,79,86,"[{""target2"": ""conclusion"", ""target2_offset"": 3, ""target2_end"": 13, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""decision"", ""close"", ""last"", ""ending"", ""determination"", ""end"", ""finale"", ""finish"", ""closing"", ""termination""]}, {""target2"": ""agree"", ""target2_offset"": 26, ""target2_end"": 31, ""target2_pos"": ""VBP"", ""target2_rank"": 5, ""candidates"": [""accord"", ""match"", ""correspond"", ""concur"", ""fit"", ""hold"", ""check"", ""tally"", ""concord""]}, {""target2"": ""summary"", ""target2_offset"": 41, ""target2_end"": 48, ""target2_pos"": ""JJ"", ""target2_rank"": 8, ""candidates"": [""compact""]}, {""target2"": ""provided"", ""target2_offset"": 70, ""target2_end"": 78, ""target2_pos"": ""VBD"", ""target2_rank"": 13, ""candidates"": [""furnished"", ""rendered"", ""allowed"", ""offered""]}, {""target2"": ""examples"", ""target2_offset"": 91, ""target2_end"": 99, ""target2_pos"": ""NNS"", ""target2_rank"": 16, ""candidates"": [""cases"", ""instances"", ""lessons"", ""models"", ""exercises"", ""illustrations"", ""representatives""]}]",5,31,examples,instances,91,99,NNS,selected_conservative,Selected 'instances' for 'examples' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"In conclusion, I strongly agree with the summary because of the above provided rationales and examples which illustrate the statement.","In conclusion, I strongly agree with the summary because of the above provided rationales and instances which illustrate the statement."
students,"therefore, **students** must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything","['learners', 'pupils', 'schoolchildren']","['scholars', 'attendees']","['learners', 'pupils', 'schoolchildren']",[],0,"[0, 1, 5]",[],"therefore, students must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything",students,learners,1708,prolex,students,learners,11,19,"[{""target2"": ""therefore"", ""target2_offset"": 0, ""target2_end"": 9, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""thus"", ""hence"", ""consequently"", ""so""]}, {""target2"": ""learn"", ""target2_offset"": 25, ""target2_end"": 30, ""target2_pos"": ""VB"", ""target2_rank"": 4, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}, {""target2"": ""school"", ""target2_offset"": 72, ""target2_end"": 78, ""target2_pos"": ""NN"", ""target2_rank"": 13, ""candidates"": [""schooling""]}, {""target2"": ""affect"", ""target2_offset"": 95, ""target2_end"": 101, ""target2_pos"": ""VB"", ""target2_rank"": 17, ""candidates"": [""involve"", ""strike"", ""regard"", ""pretend"", ""impress"", ""move"", ""touch"", ""sham"", ""impact""]}, {""target2"": ""future"", ""target2_offset"": 108, ""target2_end"": 114, ""target2_pos"": ""NN"", ""target2_rank"": 19, ""candidates"": [""hereafter""]}]",5,29,therefore,thus,0,9,RB,selected_conservative,Selected 'thus' for 'therefore' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"therefore, learners must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything","thus, learners must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything"
students,"therefore, **students** must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything","['learners', 'pupils', 'schoolchildren']","['scholars', 'attendees']","['learners', 'pupils', 'schoolchildren']",[],0,"[0, 1, 5]",[],"therefore, students must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything",students,pupils,1709,prolex,students,pupils,11,19,"[{""target2"": ""therefore"", ""target2_offset"": 0, ""target2_end"": 9, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""thus"", ""hence"", ""consequently"", ""so""]}, {""target2"": ""learn"", ""target2_offset"": 25, ""target2_end"": 30, ""target2_pos"": ""VB"", ""target2_rank"": 4, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}, {""target2"": ""school"", ""target2_offset"": 72, ""target2_end"": 78, ""target2_pos"": ""NN"", ""target2_rank"": 13, ""candidates"": [""schooling""]}, {""target2"": ""affect"", ""target2_offset"": 95, ""target2_end"": 101, ""target2_pos"": ""VB"", ""target2_rank"": 17, ""candidates"": [""involve"", ""strike"", ""regard"", ""pretend"", ""impress"", ""move"", ""touch"", ""sham"", ""impact""]}, {""target2"": ""future"", ""target2_offset"": 108, ""target2_end"": 114, ""target2_pos"": ""NN"", ""target2_rank"": 19, ""candidates"": [""hereafter""]}]",5,29,therefore,thus,0,9,RB,selected_conservative,Selected 'thus' for 'therefore' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"therefore, pupils must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything","thus, pupils must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything"
students,"therefore, **students** must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything","['learners', 'pupils', 'schoolchildren']","['scholars', 'attendees']","['learners', 'pupils', 'schoolchildren']",[],0,"[0, 1, 5]",[],"therefore, students must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything",students,schoolchildren,1710,prolex,students,schoolchildren,11,19,"[{""target2"": ""therefore"", ""target2_offset"": 0, ""target2_end"": 9, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""thus"", ""hence"", ""consequently"", ""so""]}, {""target2"": ""learn"", ""target2_offset"": 25, ""target2_end"": 30, ""target2_pos"": ""VB"", ""target2_rank"": 4, ""candidates"": [""teach"", ""hear"", ""see"", ""discover"", ""study"", ""instruct"", ""take"", ""read"", ""con"", ""check"", ""watch"", ""acquire"", ""ascertain"", ""determine""]}, {""target2"": ""school"", ""target2_offset"": 72, ""target2_end"": 78, ""target2_pos"": ""NN"", ""target2_rank"": 13, ""candidates"": [""schooling""]}, {""target2"": ""affect"", ""target2_offset"": 95, ""target2_end"": 101, ""target2_pos"": ""VB"", ""target2_rank"": 17, ""candidates"": [""involve"", ""strike"", ""regard"", ""pretend"", ""impress"", ""move"", ""touch"", ""sham"", ""impact""]}, {""target2"": ""future"", ""target2_offset"": 108, ""target2_end"": 114, ""target2_pos"": ""NN"", ""target2_rank"": 19, ""candidates"": [""hereafter""]}]",5,29,therefore,thus,0,9,RB,selected_conservative,Selected 'thus' for 'therefore' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"therefore, schoolchildren must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything","thus, schoolchildren must learn the facts of everything when they are at school because it will affect their future if they just understand the ideas and the concepts about everything"
prefer,as we know the population of china is too much and growing day by day for this reason people **prefer** riding bicycles instead of drivingcars. if we think that all chinese people drive to work or home or,"['favor', 'opt for']","['choose', 'select', 'lean towards']","['favor', 'opt for']",[],0,"[3, 'None']",[],as we know the population of china is too much and growing day by day for this reason people prefer riding bicycles instead of drivingcars. if we think that all chinese people drive to work or home or,prefer,favor,1711,prolex,prefer,favor,93,99,"[{""target2"": ""know"", ""target2_offset"": 6, ""target2_end"": 10, ""target2_pos"": ""VBP"", ""target2_rank"": 2, ""candidates"": [""recognize"", ""experience"", ""live"", ""bed"", ""eff"", ""bang"", ""fuck"", ""jazz"", ""love"", ""screw"", ""recognise"", ""acknowledge""]}, {""target2"": ""population"", ""target2_offset"": 15, ""target2_end"": 25, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""universe""]}, {""target2"": ""growing"", ""target2_offset"": 51, ""target2_end"": 58, ""target2_pos"": ""VBG"", ""target2_rank"": 11, ""candidates"": [""arising"", ""developing"", ""originating"", ""raising"", ""producing"", ""turning"", ""rising"", ""acquiring"", ""farming"", ""uprising""]}, {""target2"": ""reason"", ""target2_offset"": 79, ""target2_end"": 85, ""target2_pos"": ""NN"", ""target2_rank"": 17, ""candidates"": [""ground"", ""cause"", ""grounds"", ""intellect"", ""understanding"", ""reasonableness""]}, {""target2"": ""people"", ""target2_offset"": 86, ""target2_end"": 92, ""target2_pos"": ""NNS"", ""target2_rank"": 18, ""candidates"": [""mass"", ""masses""]}]",5,31,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,as we know the population of china is too much and growing day by day for this reason people favor riding bicycles instead of drivingcars. if we think that all chinese people drive to work or home or,
effort,and I think that they should put this **effort** and time into their majors.,"['energy', 'dedication', 'work']","['exertion', 'endeavor']",['dedication'],"['energy', 'work']",2,[4],"[1, 0]",and I think that they should put this effort and time into their majors.,effort,energy,1712,prolex,effort,energy,38,44,"[{""target2"": ""think"", ""target2_offset"": 6, ""target2_end"": 11, ""target2_pos"": ""VBP"", ""target2_rank"": 2, ""candidates"": [""remember"", ""believe"", ""recall"", ""guess"", ""intend"", ""suppose"", ""mean"", ""imagine"", ""conceive"", ""reckon"", ""consider"", ""retrieve""]}, {""target2"": ""time"", ""target2_offset"": 49, ""target2_end"": 53, ""target2_pos"": ""NN"", ""target2_rank"": 10, ""candidates"": [""sentence"", ""clip"", ""meter""]}]",2,15,think,believe,6,11,VBP,selected_conservative,Selected 'believe' for 'think' from provided candidates; conservative synonym judged to preserve meaning and grammar.,and I think that they should put this energy and time into their majors.,and I believe that they should put this energy and time into their majors.
effort,and I think that they should put this **effort** and time into their majors.,"['energy', 'dedication', 'work']","['exertion', 'endeavor']",['dedication'],"['energy', 'work']",2,[4],"[1, 0]",and I think that they should put this effort and time into their majors.,effort,dedication,1713,prolex,effort,dedication,38,44,"[{""target2"": ""think"", ""target2_offset"": 6, ""target2_end"": 11, ""target2_pos"": ""VBP"", ""target2_rank"": 2, ""candidates"": [""remember"", ""believe"", ""recall"", ""guess"", ""intend"", ""suppose"", ""mean"", ""imagine"", ""conceive"", ""reckon"", ""consider"", ""retrieve""]}, {""target2"": ""time"", ""target2_offset"": 49, ""target2_end"": 53, ""target2_pos"": ""NN"", ""target2_rank"": 10, ""candidates"": [""sentence"", ""clip"", ""meter""]}]",2,15,think,believe,6,11,VBP,selected_conservative,Selected 'believe' for 'think' from provided candidates; conservative synonym judged to preserve meaning and grammar.,and I think that they should put this dedication and time into their majors.,and I believe that they should put this dedication and time into their majors.
effort,and I think that they should put this **effort** and time into their majors.,"['energy', 'dedication', 'work']","['exertion', 'endeavor']",['dedication'],"['energy', 'work']",2,[4],"[1, 0]",and I think that they should put this effort and time into their majors.,effort,work,1714,prolex,effort,work,38,44,"[{""target2"": ""think"", ""target2_offset"": 6, ""target2_end"": 11, ""target2_pos"": ""VBP"", ""target2_rank"": 2, ""candidates"": [""remember"", ""believe"", ""recall"", ""guess"", ""intend"", ""suppose"", ""mean"", ""imagine"", ""conceive"", ""reckon"", ""consider"", ""retrieve""]}, {""target2"": ""time"", ""target2_offset"": 49, ""target2_end"": 53, ""target2_pos"": ""NN"", ""target2_rank"": 10, ""candidates"": [""sentence"", ""clip"", ""meter""]}]",2,15,think,believe,6,11,VBP,selected_conservative,Selected 'believe' for 'think' from provided candidates; conservative synonym judged to preserve meaning and grammar.,and I think that they should put this work and time into their majors.,and I believe that they should put this work and time into their majors.
experience,We can't **experience** all things.,"['go through', 'face']","['undergo', 'endure', 'encounter']","['face', 'go through']",[],2,"[2, 'None']",[],We can't experience all things.,experience,face,1715,prolex,experience,face,9,19,"[{""target2"": ""things"", ""target2_offset"": 24, ""target2_end"": 30, ""target2_pos"": ""NNS"", ""target2_rank"": 5, ""candidates"": [""matters"", ""affairs""]}]",1,2,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,We can't face all things.,
energy,"For example, many people prefer cars which use less oil than others because they suffer from the high cost of **energy**.","['fuel', 'gasoline', 'petrol']","['power', 'diesel']","['fuel', 'gasoline', 'petrol']",[],1,"[2, 6, 1]",[],"For example, many people prefer cars which use less oil than others because they suffer from the high cost of energy.",energy,fuel,1716,prolex,energy,fuel,110,116,"[{""target2"": ""example"", ""target2_offset"": 4, ""target2_end"": 11, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""people"", ""target2_offset"": 18, ""target2_end"": 24, ""target2_pos"": ""NNS"", ""target2_rank"": 4, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""prefer"", ""target2_offset"": 25, ""target2_end"": 31, ""target2_pos"": ""VBP"", ""target2_rank"": 5, ""candidates"": [""choose"", ""favor"", ""opt"", ""favour""]}, {""target2"": ""cars"", ""target2_offset"": 32, ""target2_end"": 36, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""automobiles"", ""machines""]}, {""target2"": ""suffer"", ""target2_offset"": 81, ""target2_end"": 87, ""target2_pos"": ""VBP"", ""target2_rank"": 15, ""candidates"": [""bear"", ""stand"", ""tolerate"", ""endure"", ""have"", ""ache"", ""meet"", ""sustain"", ""abide"", ""get"", ""hurt"", ""lose"", ""digest"", ""stomach"", ""support""]}]",5,30,example,instance,4,11,NN,selected_conservative,Selected 'instance' for 'example' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"For example, many people prefer cars which use less oil than others because they suffer from the high cost of fuel.","For instance, many people prefer cars which use less oil than others because they suffer from the high cost of fuel."
energy,"For example, many people prefer cars which use less oil than others because they suffer from the high cost of **energy**.","['fuel', 'gasoline', 'petrol']","['power', 'diesel']","['fuel', 'gasoline', 'petrol']",[],1,"[2, 6, 1]",[],"For example, many people prefer cars which use less oil than others because they suffer from the high cost of energy.",energy,gasoline,1717,prolex,energy,gasoline,110,116,"[{""target2"": ""example"", ""target2_offset"": 4, ""target2_end"": 11, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""people"", ""target2_offset"": 18, ""target2_end"": 24, ""target2_pos"": ""NNS"", ""target2_rank"": 4, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""prefer"", ""target2_offset"": 25, ""target2_end"": 31, ""target2_pos"": ""VBP"", ""target2_rank"": 5, ""candidates"": [""choose"", ""favor"", ""opt"", ""favour""]}, {""target2"": ""cars"", ""target2_offset"": 32, ""target2_end"": 36, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""automobiles"", ""machines""]}, {""target2"": ""suffer"", ""target2_offset"": 81, ""target2_end"": 87, ""target2_pos"": ""VBP"", ""target2_rank"": 15, ""candidates"": [""bear"", ""stand"", ""tolerate"", ""endure"", ""have"", ""ache"", ""meet"", ""sustain"", ""abide"", ""get"", ""hurt"", ""lose"", ""digest"", ""stomach"", ""support""]}]",5,30,example,instance,4,11,NN,selected_conservative,Selected 'instance' for 'example' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"For example, many people prefer cars which use less oil than others because they suffer from the high cost of gasoline.","For instance, many people prefer cars which use less oil than others because they suffer from the high cost of gasoline."
energy,"For example, many people prefer cars which use less oil than others because they suffer from the high cost of **energy**.","['fuel', 'gasoline', 'petrol']","['power', 'diesel']","['fuel', 'gasoline', 'petrol']",[],1,"[2, 6, 1]",[],"For example, many people prefer cars which use less oil than others because they suffer from the high cost of energy.",energy,petrol,1718,prolex,energy,petrol,110,116,"[{""target2"": ""example"", ""target2_offset"": 4, ""target2_end"": 11, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""people"", ""target2_offset"": 18, ""target2_end"": 24, ""target2_pos"": ""NNS"", ""target2_rank"": 4, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""prefer"", ""target2_offset"": 25, ""target2_end"": 31, ""target2_pos"": ""VBP"", ""target2_rank"": 5, ""candidates"": [""choose"", ""favor"", ""opt"", ""favour""]}, {""target2"": ""cars"", ""target2_offset"": 32, ""target2_end"": 36, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""automobiles"", ""machines""]}, {""target2"": ""suffer"", ""target2_offset"": 81, ""target2_end"": 87, ""target2_pos"": ""VBP"", ""target2_rank"": 15, ""candidates"": [""bear"", ""stand"", ""tolerate"", ""endure"", ""have"", ""ache"", ""meet"", ""sustain"", ""abide"", ""get"", ""hurt"", ""lose"", ""digest"", ""stomach"", ""support""]}]",5,30,example,instance,4,11,NN,selected_conservative,Selected 'instance' for 'example' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"For example, many people prefer cars which use less oil than others because they suffer from the high cost of petrol.","For instance, many people prefer cars which use less oil than others because they suffer from the high cost of petrol."
enjoyment,so they will be interested in **enjoyment** but old people have the end of life and they enjoyed alot when they were young and they will look after the family so the old people will become tired at the end of theirlife,"['pleasure', 'amusement', 'entertainment']","['fun', 'delight']",['amusement'],"['pleasure', 'entertainment']",3,[3],"[2, 2]",so they will be interested in enjoyment but old people have the end of life and they enjoyed alot when they were young and they will look after the family so the old people will become tired at the end of theirlife,enjoyment,pleasure,1719,prolex,enjoyment,pleasure,30,39,"[{""target2"": ""interested"", ""target2_offset"": 16, ""target2_end"": 26, ""target2_pos"": ""JJ"", ""target2_rank"": 4, ""candidates"": [""concerned""]}, {""target2"": ""people"", ""target2_offset"": 48, ""target2_end"": 54, ""target2_pos"": ""NNS"", ""target2_rank"": 9, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""life"", ""target2_offset"": 71, ""target2_end"": 75, ""target2_pos"": ""NN"", ""target2_rank"": 14, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}, {""target2"": ""enjoyed"", ""target2_offset"": 85, ""target2_end"": 92, ""target2_pos"": ""VBP"", ""target2_rank"": 17, ""candidates"": [""enjoy"", ""love"", ""revel"", ""delight""]}, {""target2"": ""young"", ""target2_offset"": 113, ""target2_end"": 118, ""target2_pos"": ""JJ"", ""target2_rank"": 22, ""candidates"": [""youthful"", ""new"", ""immature""]}]",5,16,young,youthful,113,118,JJ,selected_conservative,Selected 'youthful' for 'young' from provided candidates; conservative synonym judged to preserve meaning and grammar.,so they will be interested in pleasure but old people have the end of life and they enjoyed alot when they were young and they will look after the family so the old people will become tired at the end of theirlife,so they will be interested in pleasure but old people have the end of life and they enjoyed alot when they were youthful and they will look after the family so the old people will become tired at the end of theirlife
enjoyment,so they will be interested in **enjoyment** but old people have the end of life and they enjoyed alot when they were young and they will look after the family so the old people will become tired at the end of theirlife,"['pleasure', 'amusement', 'entertainment']","['fun', 'delight']",['amusement'],"['pleasure', 'entertainment']",3,[3],"[2, 2]",so they will be interested in enjoyment but old people have the end of life and they enjoyed alot when they were young and they will look after the family so the old people will become tired at the end of theirlife,enjoyment,amusement,1720,prolex,enjoyment,amusement,30,39,"[{""target2"": ""interested"", ""target2_offset"": 16, ""target2_end"": 26, ""target2_pos"": ""JJ"", ""target2_rank"": 4, ""candidates"": [""concerned""]}, {""target2"": ""people"", ""target2_offset"": 48, ""target2_end"": 54, ""target2_pos"": ""NNS"", ""target2_rank"": 9, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""life"", ""target2_offset"": 71, ""target2_end"": 75, ""target2_pos"": ""NN"", ""target2_rank"": 14, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}, {""target2"": ""enjoyed"", ""target2_offset"": 85, ""target2_end"": 92, ""target2_pos"": ""VBP"", ""target2_rank"": 17, ""candidates"": [""enjoy"", ""love"", ""revel"", ""delight""]}, {""target2"": ""young"", ""target2_offset"": 113, ""target2_end"": 118, ""target2_pos"": ""JJ"", ""target2_rank"": 22, ""candidates"": [""youthful"", ""new"", ""immature""]}]",5,16,young,youthful,113,118,JJ,selected_conservative,Selected 'youthful' for 'young' from provided candidates; conservative synonym judged to preserve meaning and grammar.,so they will be interested in amusement but old people have the end of life and they enjoyed alot when they were young and they will look after the family so the old people will become tired at the end of theirlife,so they will be interested in amusement but old people have the end of life and they enjoyed alot when they were youthful and they will look after the family so the old people will become tired at the end of theirlife
enjoyment,so they will be interested in **enjoyment** but old people have the end of life and they enjoyed alot when they were young and they will look after the family so the old people will become tired at the end of theirlife,"['pleasure', 'amusement', 'entertainment']","['fun', 'delight']",['amusement'],"['pleasure', 'entertainment']",3,[3],"[2, 2]",so they will be interested in enjoyment but old people have the end of life and they enjoyed alot when they were young and they will look after the family so the old people will become tired at the end of theirlife,enjoyment,entertainment,1721,prolex,enjoyment,entertainment,30,39,"[{""target2"": ""interested"", ""target2_offset"": 16, ""target2_end"": 26, ""target2_pos"": ""JJ"", ""target2_rank"": 4, ""candidates"": [""concerned""]}, {""target2"": ""people"", ""target2_offset"": 48, ""target2_end"": 54, ""target2_pos"": ""NNS"", ""target2_rank"": 9, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""life"", ""target2_offset"": 71, ""target2_end"": 75, ""target2_pos"": ""NN"", ""target2_rank"": 14, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}, {""target2"": ""enjoyed"", ""target2_offset"": 85, ""target2_end"": 92, ""target2_pos"": ""VBP"", ""target2_rank"": 17, ""candidates"": [""enjoy"", ""love"", ""revel"", ""delight""]}, {""target2"": ""young"", ""target2_offset"": 113, ""target2_end"": 118, ""target2_pos"": ""JJ"", ""target2_rank"": 22, ""candidates"": [""youthful"", ""new"", ""immature""]}]",5,16,young,youthful,113,118,JJ,selected_conservative,Selected 'youthful' for 'young' from provided candidates; conservative synonym judged to preserve meaning and grammar.,so they will be interested in entertainment but old people have the end of life and they enjoyed alot when they were young and they will look after the family so the old people will become tired at the end of theirlife,so they will be interested in entertainment but old people have the end of life and they enjoyed alot when they were youthful and they will look after the family so the old people will become tired at the end of theirlife
