row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
654,prolex,"The other reason is if a family is planning to go on a vacation to a different state, they can use their own vehicle instead of hiring a cab.","The other reason is if a family is planning to go on a vacation to a different state, they can use their own vehicle instead of hiring a taxi.","The other reason is if a family is planning to go on a vacation to a different state, they can use their own vehicle instead of hiring a ",.,cab,taxi,-2.953125,-1.8359375,2.953125,1.8359375,-1.1171875,[7674],[24928],"[""Ġcab""]","[""Ġtaxi""]",1,1,2.546875,2.515625,76.5,75.5,30,30,-0.03125,-2.546875,-2.515625,-0.03125
655,prolex,"The other reason is if a family is planning to go on a vacation to a different state, they can use their own vehicle instead of hiring a cab.","The other reason is if a family is planning to go on a vacation to a different state, they can use their own vehicle instead of hiring a ride.","The other reason is if a family is planning to go on a vacation to a different state, they can use their own vehicle instead of hiring a ",.,cab,ride,-2.953125,-5.09375,2.953125,5.09375,2.140625,[7674],[9549],"[""Ġcab""]","[""Ġride""]",1,1,2.546875,2.640625,76.5,79.0,30,30,0.09375,-2.546875,-2.640625,0.09375
657,prolex,but sometimes it is enough for them to learn the facts directly.,but sometimes it is enough for them to learn the facts immediately.,but sometimes it is enough for them to learn the facts ,.,directly,immediately,-7.15625,-7.71875,7.15625,7.71875,0.5625,[3587],[4745],"[""Ġdirectly""]","[""Ġimmediately""]",1,1,3.8125,3.8125,45.75,45.75,12,12,0.0,-3.8125,-3.8125,0.0
658,prolex,but sometimes it is enough for them to learn the facts directly.,but sometimes it is enough for them to learn the facts promptly.,but sometimes it is enough for them to learn the facts ,.,directly,promptly,-7.15625,-10.25,7.15625,10.25,3.09375,[3587],[25122],"[""Ġdirectly""]","[""Ġpromptly""]",1,1,3.8125,4.0,45.75,48.0,12,12,0.1875,-3.8125,-4.0,0.1875
659,prolex,"In conclusion, as long as the recent economic transition and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.","In conclusion, as long as the recent economic shift and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.","In conclusion, as long as the recent economic "," and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.",transition,shift,-7.8125,-8.5,7.8125,8.5,0.6875,[5502],[5333],"[""Ġtransition""]","[""Ġshift""]",1,1,3.75,3.75,131.0,131.0,35,35,0.0,-3.75,-3.75,0.0
660,prolex,"In conclusion, as long as the recent economic transition and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.","In conclusion, as long as the recent economic transformation and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.","In conclusion, as long as the recent economic "," and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.",transition,transformation,-7.8125,-7.875,7.8125,7.875,0.0625,[5502],[9261],"[""Ġtransition""]","[""Ġtransformation""]",1,1,3.75,3.6875,131.0,129.0,35,35,-0.0625,-3.75,-3.6875,-0.0625
661,prolex,"In conclusion, as long as the recent economic transition and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.","In conclusion, as long as the recent economic change and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.","In conclusion, as long as the recent economic "," and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.",transition,change,-7.8125,-8.0,7.8125,8.0,0.1875,[5502],[1818],"[""Ġtransition""]","[""Ġchange""]",1,1,3.71875,3.75,130.0,131.0,35,35,0.03125,-3.71875,-3.75,0.03125
662,prolex,"In conclusion, as long as the recent economic transition and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.","In conclusion, as long as the recent economic progression and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.","In conclusion, as long as the recent economic "," and world technology we have have existed, I suppose the quantity of cars in the world will be greater than what it is now.",transition,progression,-7.8125,-11.25,7.8125,11.25,3.4375,[5502],[10005],"[""Ġtransition""]","[""Ġprogression""]",1,1,3.71875,3.6875,130.0,129.0,35,35,-0.03125,-3.71875,-3.6875,-0.03125
663,prolex,"If I travel individually, I can spend more time in one place that I like more than in other places.","If I travel alone, I can spend more time in one place that I like more than in other places.",If I travel ,", I can spend more time in one place that I like more than in other places.",individually,alone,-9.75,-4.21875,9.75,4.21875,-5.53125,[15978],[3815],"[""Ġindividually""]","[""Ġalone""]",1,1,3.0,2.75,63.0,57.75,21,21,-0.25,-3.0,-2.75,-0.25
664,prolex,"If I travel individually, I can spend more time in one place that I like more than in other places.","If I travel solo, I can spend more time in one place that I like more than in other places.",If I travel ,", I can spend more time in one place that I like more than in other places.",individually,solo,-9.75,-5.21875,9.75,5.21875,-4.53125,[15978],[14088],"[""Ġindividually""]","[""Ġsolo""]",1,1,3.0,2.828125,63.0,59.25,21,21,-0.171875,-3.0,-2.828125,-0.171875
665,prolex,"If I travel individually, I can spend more time in one place that I like more than in other places.","If I travel independently, I can spend more time in one place that I like more than in other places.",If I travel ,", I can spend more time in one place that I like more than in other places.",individually,independently,-9.75,-8.25,9.75,8.25,-1.5,[15978],[10939],"[""Ġindividually""]","[""Ġindependently""]",1,1,3.0,2.890625,63.0,60.75,21,21,-0.109375,-3.0,-2.890625,-0.109375
666,prolex,"Furthermore, individual trips or trips with out a guide will offer me lots of opportunities to talk with locals.","Furthermore, individual trips or trips with out a guide will offer me lots of opportunities to talk with natives.","Furthermore, individual trips or trips with out a guide will offer me lots of opportunities to talk with ",.,locals,natives,-1.8828125,-5.1875,1.8828125,5.1875,3.3046875,[25108],[38646],"[""Ġlocals""]","[""Ġnatives""]",1,1,3.90625,4.0625,78.0,81.0,20,20,0.15625,-3.90625,-4.0625,0.15625
667,prolex,This leads to traffic jams and takes lots of time to reach their destination which is the advantage of owning a car.,This leads to traffic jams and takes lots of time to reach their destination which is the advantage of having a car.,This leads to traffic jams and takes lots of time to reach their destination which is the advantage of , a car.,owning,having,-5.1875,-3.234375,5.1875,3.234375,-1.953125,[37695],[1907],"[""Ġowning""]","[""Ġhaving""]",1,1,2.84375,2.875,65.5,66.0,23,23,0.03125,-2.84375,-2.875,0.03125
668,prolex,"If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer merely by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.","If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer simply by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.","If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer "," by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.",merely,simply,-11.75,-8.375,11.75,8.375,-3.375,[7960],[3365],"[""Ġmerely""]","[""Ġsimply""]",1,1,3.71875,3.703125,346.0,344.0,93,93,-0.015625,-3.71875,-3.703125,-0.015625
669,prolex,"If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer merely by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.","If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer just by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.","If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer "," by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.",merely,just,-11.75,-8.25,11.75,8.25,-3.5,[7960],[816],"[""Ġmerely""]","[""Ġjust""]",1,1,3.71875,3.671875,346.0,342.0,93,93,-0.046875,-3.71875,-3.671875,-0.046875
670,prolex,"If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer merely by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.","If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer only by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.","If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer "," by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.",merely,only,-11.75,-9.5625,11.75,9.5625,-2.1875,[7960],[760],"[""Ġmerely""]","[""Ġonly""]",1,1,3.71875,3.671875,346.0,342.0,93,93,-0.046875,-3.71875,-3.671875,-0.046875
671,prolex,"If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer merely by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.","If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer solely by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.","If you really understand what the cellular mechanism of cancer is and what genes or proteins are increased or decreased during the process, it will be so fascinating to study the response or development of cancer "," by studying the levels of genes and then see the results and then understand them also and then make others to look at what results you have got in your laboratory with appropriate explanations and relate them to cancer, rather than **merely** acting as a foolish worker in your own lab.",merely,solely,-11.75,-10.6875,11.75,10.6875,-1.0625,[7960],[12718],"[""Ġmerely""]","[""Ġsolely""]",1,1,3.71875,3.71875,346.0,346.0,93,93,0.0,-3.71875,-3.71875,0.0
672,prolex,But they are not convenient.,But they are not practical.,But they are not ,.,convenient,practical,-9.8125,-8.4375,9.8125,8.4375,-1.375,[11638],[8542],"[""Ġconvenient""]","[""Ġpractical""]",1,1,3.96875,3.703125,19.875,18.5,5,5,-0.265625,-3.96875,-3.703125,-0.265625
673,prolex,"air pollution will go out of control, no fuel to drive cars, no space on the road for cars and finally new technology will develop new things.","air pollution will go out of control, no fuel to power cars, no space on the road for cars and finally new technology will develop new things.","air pollution will go out of control, no fuel to "," cars, no space on the road for cars and finally new technology will develop new things.",drive,power,-3.40625,-2.15625,3.40625,2.15625,-1.25,[4446],[1612],"[""Ġdrive""]","[""Ġpower""]",1,1,3.765625,3.796875,109.0,110.0,29,29,0.03125,-3.765625,-3.796875,0.03125
674,prolex,"air pollution will go out of control, no fuel to drive cars, no space on the road for cars and finally new technology will develop new things.","air pollution will go out of control, no fuel to operate cars, no space on the road for cars and finally new technology will develop new things.","air pollution will go out of control, no fuel to "," cars, no space on the road for cars and finally new technology will develop new things.",drive,operate,-3.40625,-3.90625,3.40625,3.90625,0.5,[4446],[10196],"[""Ġdrive""]","[""Ġoperate""]",1,1,3.765625,3.875,109.0,112.5,29,29,0.109375,-3.765625,-3.875,0.109375
675,prolex,"air pollution will go out of control, no fuel to drive cars, no space on the road for cars and finally new technology will develop new things.","air pollution will go out of control, no fuel to run cars, no space on the road for cars and finally new technology will develop new things.","air pollution will go out of control, no fuel to "," cars, no space on the road for cars and finally new technology will develop new things.",drive,run,-3.40625,-1.1640625,3.40625,1.1640625,-2.2421875,[4446],[1408],"[""Ġdrive""]","[""Ġrun""]",1,1,3.765625,3.703125,109.0,107.5,29,29,-0.0625,-3.765625,-3.703125,-0.0625
676,prolex,"Nevertheless, they also have a lot of advantages, which are giving a lot of attractive to customers, giving some information about what they sell.","Nevertheless, they also have a lot of benefits, which are giving a lot of attractive to customers, giving some information about what they sell.","Nevertheless, they also have a lot of ",", which are giving a lot of attractive to customers, giving some information about what they sell.",advantages,benefits,-3.046875,-4.125,3.046875,4.125,1.078125,[11361],[5373],"[""Ġadvantages""]","[""Ġbenefits""]",1,1,3.375,3.328125,91.0,90.0,27,27,-0.046875,-3.375,-3.328125,-0.046875
677,prolex,"Nevertheless, they also have a lot of advantages, which are giving a lot of attractive to customers, giving some information about what they sell.","Nevertheless, they also have a lot of strengths, which are giving a lot of attractive to customers, giving some information about what they sell.","Nevertheless, they also have a lot of ",", which are giving a lot of attractive to customers, giving some information about what they sell.",advantages,strengths,-3.046875,-5.0625,3.046875,5.0625,2.015625,[11361],[20544],"[""Ġadvantages""]","[""Ġstrengths""]",1,1,3.375,3.28125,91.0,88.5,27,27,-0.09375,-3.375,-3.28125,-0.09375
678,prolex,"Nevertheless, they also have a lot of advantages, which are giving a lot of attractive to customers, giving some information about what they sell.","Nevertheless, they also have a lot of merits, which are giving a lot of attractive to customers, giving some information about what they sell.","Nevertheless, they also have a lot of ",", which are giving a lot of attractive to customers, giving some information about what they sell.",advantages,merits,-3.046875,-8.4375,3.046875,8.4375,5.390625,[11361],[16108],"[""Ġadvantages""]","[""Ġmerits""]",1,1,3.375,3.375,91.0,91.0,27,27,0.0,-3.375,-3.375,0.0
679,prolex,"Now, Korean young traditional artists are trying to make a new song.","Now, Korean young traditional artists are trying to make a new tune.","Now, Korean young traditional artists are trying to make a new ",.,song,tune,-5.3125,-8.9375,5.3125,8.9375,3.625,[4498],[19928],"[""Ġsong""]","[""Ġtune""]",1,1,4.3125,4.59375,56.25,59.75,13,13,0.28125,-4.3125,-4.59375,0.28125
680,prolex,"Now, Korean young traditional artists are trying to make a new song.","Now, Korean young traditional artists are trying to make a new composition.","Now, Korean young traditional artists are trying to make a new ",.,song,composition,-5.3125,-8.5625,5.3125,8.5625,3.25,[4498],[5889],"[""Ġsong""]","[""Ġcomposition""]",1,1,4.3125,4.5625,56.25,59.5,13,13,0.25,-4.3125,-4.5625,0.25
681,prolex,They are created to make you dream .And,They are designed to make you dream .And,They are , to make you dream .And,created,designed,-7.21875,-5.59375,7.21875,5.59375,-1.625,[3562],[4158],"[""Ġcreated""]","[""Ġdesigned""]",1,1,4.5625,4.4375,36.5,35.5,8,8,-0.125,-4.5625,-4.4375,-0.125
682,prolex,They are created to make you dream .And,They are made to make you dream .And,They are , to make you dream .And,created,made,-7.21875,-4.84375,7.21875,4.84375,-2.375,[3562],[1160],"[""Ġcreated""]","[""Ġmade""]",1,1,4.5625,4.4375,36.5,35.5,8,8,-0.125,-4.5625,-4.4375,-0.125
683,prolex,They are created to make you dream .And,They are produced to make you dream .And,They are , to make you dream .And,created,produced,-7.21875,-7.40625,7.21875,7.40625,0.1875,[3562],[4197],"[""Ġcreated""]","[""Ġproduced""]",1,1,4.5625,4.96875,36.5,39.75,8,8,0.40625,-4.5625,-4.96875,0.40625
684,prolex,"As a result, I could swim the fastest breast stroke in my life at the competition.","As a result, I could perform the fastest breast stroke in my life at the competition.","As a result, I could ", the fastest breast stroke in my life at the competition.,swim,perform,-8.8125,-6.96875,8.8125,6.96875,-1.84375,[10831],[1347],"[""Ġswim""]","[""Ġperform""]",1,1,3.453125,3.546875,58.75,60.25,17,17,0.09375,-3.453125,-3.546875,0.09375
685,prolex,"As a result, I could swim the fastest breast stroke in my life at the competition.","As a result, I could execute the fastest breast stroke in my life at the competition.","As a result, I could ", the fastest breast stroke in my life at the competition.,swim,execute,-8.8125,-8.8125,8.8125,8.8125,0.0,[10831],[13194],"[""Ġswim""]","[""Ġexecute""]",1,1,3.4375,3.828125,58.5,65.0,17,17,0.390625,-3.4375,-3.828125,0.390625
686,prolex,There are also healthier old ones who are enthusiastic and energetic,There are also healthier old ones who are enthusiastic and active,There are also healthier old ones who are enthusiastic and ,,energetic,active,-4.21875,-3.890625,4.21875,3.890625,-0.328125,[28378],[3939],"[""Ġenergetic""]","[""Ġactive""]",1,1,5.0625,5.03125,50.75,50.25,10,10,-0.03125,-5.0625,-5.03125,-0.03125
687,prolex,"Of course I am speaking about old ideas, because what I stated before clearly does not match with new ideas.","Of course I am talking about old ideas, because what I stated before clearly does not match with new ideas.",Of course I am ," about old ideas, because what I stated before clearly does not match with new ideas.",speaking,talking,-5.21875,-3.640625,5.21875,3.640625,-1.578125,[8288],[5015],"[""Ġspeaking""]","[""Ġtalking""]",1,1,3.421875,3.265625,72.0,68.5,21,21,-0.15625,-3.421875,-3.265625,-0.15625
688,prolex,There might be fewer opportunities to travel abroad.,There might be fewer opportunities to travel overseas.,There might be fewer opportunities to travel ,.,abroad,overseas,-2.953125,-4.4375,2.953125,4.4375,1.484375,[17195],[21344],"[""Ġabroad""]","[""Ġoverseas""]",1,1,3.578125,3.78125,28.625,30.25,8,8,0.203125,-3.578125,-3.78125,0.203125
689,prolex,There might be fewer opportunities to travel abroad.,There might be fewer opportunities to travel internationally.,There might be fewer opportunities to travel ,.,abroad,internationally,-2.953125,-4.1875,2.953125,4.1875,1.234375,[17195],[29549],"[""Ġabroad""]","[""Ġinternationally""]",1,1,3.578125,3.765625,28.625,30.125,8,8,0.1875,-3.578125,-3.765625,0.1875
690,prolex,"In Asia, there is a big competition for commercial messages and they decide the best **commercial** every year.","In Asia, there is a big competition for marketing messages and they decide the best **commercial** every year.","In Asia, there is a big competition for ", messages and they decide the best **commercial** every year.,commercial,marketing,-7.4375,-6.75,7.4375,6.75,-0.6875,[6264],[9137],"[""Ġcommercial""]","[""Ġmarketing""]",1,1,4.84375,4.75,101.5,100.0,21,21,-0.09375,-4.84375,-4.75,-0.09375
691,prolex,"In Asia, there is a big competition for commercial messages and they decide the best **commercial** every year.","In Asia, there is a big competition for publicity messages and they decide the best **commercial** every year.","In Asia, there is a big competition for ", messages and they decide the best **commercial** every year.,commercial,publicity,-7.4375,-10.0,7.4375,10.0,2.5625,[6264],[29957],"[""Ġcommercial""]","[""Ġpublicity""]",1,1,4.84375,5.0,101.5,105.0,21,21,0.15625,-4.84375,-5.0,0.15625
698,prolex,Scientists proved that the products of cocacola drinks contain some pesticides.,Scientists proved that the products of cocacola drinks include some pesticides.,Scientists proved that the products of cocacola drinks , some pesticides.,contain,include,-2.140625,-6.5625,2.140625,6.5625,4.421875,[3831],[2486],"[""Ġcontain""]","[""Ġinclude""]",1,1,4.21875,4.5625,59.25,64.0,14,14,0.34375,-4.21875,-4.5625,0.34375
699,prolex,That is the worst way i think to take advantage of the country whichyou visit.,That is the worst way i think to take advantage of the land whichyou visit.,That is the worst way i think to take advantage of the , whichyou visit.,country,land,-6.84375,-8.4375,6.84375,8.4375,1.59375,[2586],[2659],"[""Ġcountry""]","[""Ġland""]",1,1,4.375,4.53125,70.0,72.5,16,16,0.15625,-4.375,-4.53125,0.15625
700,prolex,That is the worst way i think to take advantage of the country whichyou visit.,That is the worst way i think to take advantage of the region whichyou visit.,That is the worst way i think to take advantage of the , whichyou visit.,country,region,-6.84375,-10.25,6.84375,10.25,3.40625,[2586],[2919],"[""Ġcountry""]","[""Ġregion""]",1,1,4.375,4.875,70.0,78.0,16,16,0.5,-4.375,-4.875,0.5
701,prolex,"But, young people can work very hard and they can have a little money.","But, young people can work very hard and they can have a some money.","But, young people can work very hard and they can have a ", money.,little,some,-6.59375,-11.9375,6.59375,11.9375,5.34375,[1652],[690],"[""Ġlittle""]","[""Ġsome""]",1,1,3.546875,3.9375,53.25,59.0,15,15,0.390625,-3.546875,-3.9375,0.390625
702,prolex,in academic institutions they are introducing new technologies and topics which are going to be used full to the students that are going to change rapidly. Take as an example a computer.,in academic institutions they are introducing new technologies and subjects which are going to be used full to the students that are going to change rapidly. Take as an example a computer.,in academic institutions they are introducing new technologies and , which are going to be used full to the students that are going to change rapidly. Take as an example a computer.,topics,subjects,-7.75,-7.4375,7.75,7.4375,-0.3125,[12989],[5705],"[""Ġtopics""]","[""Ġsubjects""]",1,1,4.0,3.9375,132.0,130.0,33,33,-0.0625,-4.0,-3.9375,-0.0625
703,prolex,in academic institutions they are introducing new technologies and topics which are going to be used full to the students that are going to change rapidly. Take as an example a computer.,in academic institutions they are introducing new technologies and concepts which are going to be used full to the students that are going to change rapidly. Take as an example a computer.,in academic institutions they are introducing new technologies and , which are going to be used full to the students that are going to change rapidly. Take as an example a computer.,topics,concepts,-7.75,-4.5,7.75,4.5,-3.25,[12989],[12342],"[""Ġtopics""]","[""Ġconcepts""]",1,1,4.0,3.9375,132.0,130.0,33,33,-0.0625,-4.0,-3.9375,-0.0625
704,prolex,"I do agree with the statement that ""Young people enjoy life more than older people do"" , because Iam a teenager of this generation.","I do concur with the statement that ""Young people enjoy life more than older people do"" , because Iam a teenager of this generation.",I do ," with the statement that ""Young people enjoy life more than older people do"" , because Iam a teenager of this generation.",agree,concur,-3.828125,-9.0625,3.828125,9.0625,5.234375,[5194],[15038],"[""Ġagree""]","[""Ġconcur""]",1,1,3.140625,3.390625,85.0,91.5,27,27,0.25,-3.140625,-3.390625,0.25
705,prolex,"I do agree with the statement that ""Young people enjoy life more than older people do"" , because Iam a teenager of this generation.","I do align with the statement that ""Young people enjoy life more than older people do"" , because Iam a teenager of this generation.",I do ," with the statement that ""Young people enjoy life more than older people do"" , because Iam a teenager of this generation.",agree,align,-3.828125,-12.3125,3.828125,12.3125,8.484375,[5194],[8495],"[""Ġagree""]","[""Ġalign""]",1,1,3.140625,3.53125,85.0,95.5,27,27,0.390625,-3.140625,-3.53125,0.390625
706,prolex,"I do agree with the statement that ""Young people enjoy life more than older people do"" , because Iam a teenager of this generation.","I do accord with the statement that ""Young people enjoy life more than older people do"" , because Iam a teenager of this generation.",I do ," with the statement that ""Young people enjoy life more than older people do"" , because Iam a teenager of this generation.",agree,accord,-3.828125,-12.9375,3.828125,12.9375,9.109375,[5194],[7158],"[""Ġagree""]","[""Ġaccord""]",1,1,3.140625,3.5625,85.0,96.0,27,27,0.421875,-3.140625,-3.5625,0.421875
707,prolex,it cold helps us to grow up as a person and can help us to have an exit.,it cold helps us to grow up as a person and can help us to have an escape.,it cold helps us to grow up as a person and can help us to have an ,.,exit,escape,-8.4375,-7.9375,8.4375,7.9375,-0.5,[10463],[8773],"[""Ġexit""]","[""Ġescape""]",1,1,4.1875,4.125,75.5,74.5,18,18,-0.0625,-4.1875,-4.125,-0.0625
708,prolex,"One of the most common reply one might get when asked about the reason for not helping their community is ""I don't have time for that"".","One of the most common response one might get when asked about the reason for not helping their community is ""I don't have time for that"".",One of the most common ," one might get when asked about the reason for not helping their community is ""I don't have time for that"".",reply,response,-11.1875,-9.25,11.1875,9.25,-1.9375,[12252],[2380],"[""Ġreply""]","[""Ġresponse""]",1,1,2.703125,2.515625,75.5,70.5,28,28,-0.1875,-2.703125,-2.515625,-0.1875
709,prolex,"One of the most common reply one might get when asked about the reason for not helping their community is ""I don't have time for that"".","One of the most common answer one might get when asked about the reason for not helping their community is ""I don't have time for that"".",One of the most common ," one might get when asked about the reason for not helping their community is ""I don't have time for that"".",reply,answer,-11.1875,-10.5,11.1875,10.5,-0.6875,[12252],[3662],"[""Ġreply""]","[""Ġanswer""]",1,1,2.703125,2.59375,75.5,72.5,28,28,-0.109375,-2.703125,-2.59375,-0.109375
710,prolex,"One of the most common reply one might get when asked about the reason for not helping their community is ""I don't have time for that"".","One of the most common reaction one might get when asked about the reason for not helping their community is ""I don't have time for that"".",One of the most common ," one might get when asked about the reason for not helping their community is ""I don't have time for that"".",reply,reaction,-11.1875,-9.5625,11.1875,9.5625,-1.625,[12252],[4884],"[""Ġreply""]","[""Ġreaction""]",1,1,2.703125,2.578125,75.5,72.0,28,28,-0.125,-2.703125,-2.578125,-0.125
711,prolex,"One of the most common reply one might get when asked about the reason for not helping their community is ""I don't have time for that"".","One of the most common comeback one might get when asked about the reason for not helping their community is ""I don't have time for that"".",One of the most common ," one might get when asked about the reason for not helping their community is ""I don't have time for that"".",reply,comeback,-11.1875,-13.0,11.1875,13.0,1.8125,[12252],[41759],"[""Ġreply""]","[""Ġcomeback""]",1,1,2.703125,2.796875,75.5,78.5,28,28,0.09375,-2.703125,-2.796875,0.09375
712,prolex,"If it continues like this it will damage the environment ,too.","If it continues like this it will harm the environment ,too.",If it continues like this it will ," the environment ,too.",damage,harm,-5.90625,-7.15625,5.90625,7.15625,1.25,[4723],[5237],"[""Ġdamage""]","[""Ġharm""]",1,1,3.890625,3.953125,46.75,47.5,12,12,0.0625,-3.890625,-3.953125,0.0625
715,prolex,students should get ideas on both theoretical and practical tests.,students should get ideas on both theoretical and applied tests.,students should get ideas on both theoretical and , tests.,practical,applied,-0.427734375,-2.796875,0.427734375,2.796875,2.369140625,[8542],[3732],"[""Ġpractical""]","[""Ġapplied""]",1,1,4.0,4.4375,44.0,48.75,11,11,0.4375,-4.0,-4.4375,0.4375
716,prolex,"That person who has knowledge of many academic subjects will not collect all the information about the subjects , and he will not become a qualficat person to work in a professional job and to use his knowledge in this job, compared to that person who has specialized in one subject.","That person who has knowledge of many academic subjects will not accumulate all the information about the subjects , and he will not become a qualficat person to work in a professional job and to use his knowledge in this job, compared to that person who has specialized in one subject.",That person who has knowledge of many academic subjects will not ," all the information about the subjects , and he will not become a qualficat person to work in a professional job and to use his knowledge in this job, compared to that person who has specialized in one subject.",collect,accumulate,-9.0,-9.125,9.0,9.125,0.125,[4822],[29010],"[""Ġcollect""]","[""Ġaccumulate""]",1,1,3.4375,3.46875,189.0,191.0,55,55,0.03125,-3.4375,-3.46875,0.03125
718,prolex,I do think so because in my experience I always considered something as a personal success if I was able to overcome old barriers and to reach targets that seemed unlikely to be reached before.,I do think so because in my experience I always considered something as a personal success if I was able to overcome old barriers and to reach goals that seemed unlikely to be reached before.,I do think so because in my experience I always considered something as a personal success if I was able to overcome old barriers and to reach , that seemed unlikely to be reached before.,targets,goals,-7.75,-4.5,7.75,4.5,-3.25,[8571],[7342],"[""Ġtargets""]","[""Ġgoals""]",1,1,3.5,3.421875,122.5,119.5,35,35,-0.078125,-3.5,-3.421875,-0.078125
719,prolex,I do think so because in my experience I always considered something as a personal success if I was able to overcome old barriers and to reach targets that seemed unlikely to be reached before.,I do think so because in my experience I always considered something as a personal success if I was able to overcome old barriers and to reach objectives that seemed unlikely to be reached before.,I do think so because in my experience I always considered something as a personal success if I was able to overcome old barriers and to reach , that seemed unlikely to be reached before.,targets,objectives,-7.75,-8.375,7.75,8.375,0.625,[8571],[16566],"[""Ġtargets""]","[""Ġobjectives""]",1,1,3.5,3.5,122.5,122.5,35,35,0.0,-3.5,-3.5,0.0
720,prolex,I do think so because in my experience I always considered something as a personal success if I was able to overcome old barriers and to reach targets that seemed unlikely to be reached before.,I do think so because in my experience I always considered something as a personal success if I was able to overcome old barriers and to reach aims that seemed unlikely to be reached before.,I do think so because in my experience I always considered something as a personal success if I was able to overcome old barriers and to reach , that seemed unlikely to be reached before.,targets,aims,-7.75,-9.875,7.75,9.875,2.125,[8571],[13698],"[""Ġtargets""]","[""Ġaims""]",1,1,3.5,3.546875,122.5,124.0,35,35,0.046875,-3.5,-3.546875,0.046875
