row_idx,dataset,sentence,changed_sentence_two,target1,substitute1,target1_offset,target1_end,target2,substitute2,target2_offset,target2_end,orig1_logp,orig2_logp,orig_two_logp,ind_sub1_logp,ind_sub2_logp,sub_two_independent_logp,independent_score,seq_sub1_logp,seq_sub2_logp,sub_two_sequential_logp,sequential_score,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_sentence_avg_logp,sub_sentence_avg_logp,whole_sentence_avg_logp_score,orig1_token_ids,orig2_token_ids,ind_sub1_token_ids,ind_sub2_token_ids,seq_sub1_token_ids,seq_sub2_token_ids,orig1_tokens,orig2_tokens,ind_sub1_tokens,ind_sub2_tokens,seq_sub1_tokens,seq_sub2_tokens
435,swords,"Still, if I do decide, we could practice --"" 
                 Later, I said, ""You've been chosen to succeed the Emperor."" 
                 ""What?""","Still, if I do decide, we could practice --"" 
                 Later, I stated, ""You've been chosen to replace the Emperor."" 
                 ""What?""",succeed,replace,101,108,said,stated,72,76,-6.5625,-4.28125,-10.84375,-5.5,-8.4375,-13.9375,3.09375,-5.46875,-8.375,-13.84375,3.0,3.985469933712121,4.143673058712121,131.5205078125,136.7412109375,33,33,0.158203125,-3.985469933712121,-4.143673058712121,0.158203125,[9302],[753],[8171],[4767],[8171],[4767],"[""Ġsucceed""]","[""Ġsaid""]","[""Ġreplace""]","[""Ġstated""]","[""Ġreplace""]","[""Ġstated""]"
437,swords,"""Interesting."" 
                 ""You could write a play about someone like him."" 
                 ""Perhaps.""","""Interesting."" 
                 ""You could make a play about somebody like him."" 
                 ""Perhaps.""",write,make,44,49,someone,somebody,63,70,-6.15625,-5.03125,-11.1875,-3.890625,-7.59375,-11.484375,0.296875,-3.828125,-7.84375,-11.671875,0.484375,3.7862723214285716,4.057570684523809,79.51171875,85.208984375,21,21,0.2712983630952377,-3.7862723214285716,-4.057570684523809,0.2712983630952377,[3630],[3095],[1056],[11853],[1056],[11853],"[""Ġwrite""]","[""Ġsomeone""]","[""Ġmake""]","[""Ġsomebody""]","[""Ġmake""]","[""Ġsomebody""]"
438,swords,"I cannot decide what's important. But I
                    have learned something: writing trivializes. The Tasha who was is not the Tasha
                    in this file.","I cannot determine what's important. But I
                    have discover something: writing trivializes. The Tasha who was is not the Tasha
                    in this file.",learned,discover,65,72,decide,determine,9,15,-4.59375,-5.875,-10.46875,-12.375,-6.625,-19.0,8.53125,-11.875,-6.625,-18.5,8.03125,4.923898135914522,5.154684627757353,167.41253662109375,175.25927734375,34,34,0.2307864918428315,-4.923898135914522,-5.154684627757353,0.2307864918428315,[6311],[7617],[9413],[3653],[9413],[3653],"[""Ġlearned""]","[""Ġdecide""]","[""Ġdiscover""]","[""Ġdetermine""]","[""Ġdiscover""]","[""Ġdetermine""]"
439,swords,"My mind was on other things. ""You wish to become pregnant? I suppose I could
                    assist a friend.","My mind was on other things. ""You wish to be pregnant? I think I could
                    assist a friend.",become,be,42,48,suppose,think,61,68,-5.53125,-6.0,-11.53125,-2.484375,-3.828125,-6.3125,-5.21875,-2.515625,-3.796875,-6.3125,-5.21875,4.243082682291667,4.266520182291667,101.833984375,102.396484375,24,24,0.0234375,-4.243082682291667,-4.266520182291667,0.0234375,[2489],[9428],[320],[1158],[320],[1158],"[""Ġbecome""]","[""Ġsuppose""]","[""Ġbe""]","[""Ġthink""]","[""Ġbe""]","[""Ġthink""]"
440,swords,"BRIEFS: Only 57.6% of New Yorkers watch the local news, the lowest viewership in the country, says a new study by Impact Resources Inc., Columbus, Ohio. . . . FreudToy, a pillow bearing the likeness of Sigmund Freud, is marketed as a $24.95 tool for do-it-yourself analysis.","BRIEFS: Just 57.6% of New Yorkers watch the local news, the lowest viewership in the country, says a new study by Impact Resources Inc., Columbus, Ohio. . . . FreudToy, a pillow bearing the likeness of Sigmund Freud, is marketed as a $24.95 tool for do-it-yourself breakdown.",analysis,breakdown,265,273,Only,Just,8,12,-7.375,-7.65625,-15.03125,-10.1875,-6.5,-16.6875,1.65625,-10.1875,-6.46875,-16.65625,1.625,3.1327124143901623,3.2343446079053377,238.08614349365234,245.81019020080566,76,76,0.10163219351517538,-3.1327124143901623,-3.2343446079053377,0.10163219351517538,[1783],[7214],[19501],[3771],[19501],[3771],"[""Ġanalysis""]","[""ĠOnly""]","[""Ġbreakdown""]","[""ĠJust""]","[""Ġbreakdown""]","[""ĠJust""]"
441,swords,"Sales for the full year were $6.6 billion, up 13% from $5.8 billion.  

Ralston said its restructuring costs include the phase-out of a battery facility in Greenville, N.C., the recent closing of a Hostess cake bakery in Cincinnati and a reduction in staff throughout the company. The battery plant, which makes rechargeable nickel cadmium and carbon zinc products, will be closed over the next year or so, a spokesman said.","Sales for the full year were $6.6 billion, up 13% from $5.8 billion.  

Ralston stated its restructuring rate include the phase-out of a battery facility in Greenville, N.C., the recent closing of a Hostess cake bakery in Cincinnati and a reduction in staff throughout the company. The battery plant, which makes rechargeable nickel cadmium and carbon zinc products, will be closed over the next year or so, a spokesman said.",costs,rate,103,108,said,stated,80,84,-2.46875,-2.953125,-5.421875,-10.875,-7.03125,-17.90625,12.484375,-11.125,-7.0,-18.125,12.703125,2.5504742933042124,2.7652738648231585,252.496955037117,273.7621126174927,99,99,0.21479957151894613,-2.5504742933042124,-2.7652738648231585,0.21479957151894613,[4815],[753],[2281],[4767],[2281],[4767],"[""Ġcosts""]","[""Ġsaid""]","[""Ġrate""]","[""Ġstated""]","[""Ġrate""]","[""Ġstated""]"
444,swords,"The controls of the capturador were more complex than those of a kitchen model,
                    but I recognized the unstop tab. I could free Tasha. If I did, one of three
                    things would happen.","The controls of the capturador were more complex than those of a kitchen model,
                    but I realized the unstop tab. I could release Tasha. If I did, one of three
                    things would happen.",free,release,141,145,recognized,realized,106,116,-7.59375,-7.71875,-15.3125,-7.34375,-6.03125,-13.375,-1.9375,-7.28125,-6.03125,-13.3125,-2.0,4.218793402777778,4.3313408745659725,189.845703125,194.91033935546875,45,45,0.11254747178819446,-4.218793402777778,-4.3313408745659725,0.11254747178819446,[1959],[7478],[3727],[8156],[3727],[8156],"[""Ġfree""]","[""Ġrecognized""]","[""Ġrelease""]","[""Ġrealized""]","[""Ġrelease""]","[""Ġrealized""]"
445,swords,"My mindsmith is not
                    so understanding. She says I am emotionally a child, to which I reply, ""Of
                    course. Why else would I come to you?""","My mindsmith is not
                    so understanding. She respond I am emotionally a child, to which I respond, ""Of
                    course. Why else would I come to you?""",says,respond,62,66,reply,respond,104,109,-3.515625,-2.015625,-5.53125,-13.8125,-2.71875,-16.53125,11.0,-13.8125,-2.234375,-16.046875,10.515625,3.6084187825520835,4.137037489149305,129.903076171875,148.933349609375,36,36,0.5286187065972219,-3.6084187825520835,-4.137037489149305,0.5286187065972219,[2296],[12252],[3794],[3794],[3794],[3794],"[""Ġsays""]","[""Ġreply""]","[""Ġrespond""]","[""Ġrespond""]","[""Ġrespond""]","[""Ġrespond""]"
448,swords,"2 million shares, or about 38.5% of the shares outstanding, have been tendered under its offer. The partners said they already hold 15% of all shares outstanding.","2 million shares, or about 38.5% of the shares outstanding, have been tendered under its bid. The partners stated they already hold 15% of all shares outstanding.",offer,bid,89,94,said,stated,109,113,-2.328125,-2.984375,-5.3125,-7.0,-6.40625,-13.40625,8.09375,-7.0,-6.78125,-13.78125,8.46875,2.6644650050571985,2.9608377729143416,93.25627517700195,103.62932205200195,35,35,0.29637276785714306,-2.6644650050571985,-2.9608377729143416,0.29637276785714306,[3959],[753],[12246],[4767],[12246],[4767],"[""Ġoffer""]","[""Ġsaid""]","[""Ġbid""]","[""Ġstated""]","[""Ġbid""]","[""Ġstated""]"
450,swords,"The company has reported declines in operating profit in each of the past three years, despite steady sales growth.  

Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars (US$13.73). On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625.","The company has reported declines in operating earnings in each of the past three years, despite steady sales growth.  

Magna recently cut its quarterly returns in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars (US$13.73). On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625.",dividend,returns,152,160,profit,earnings,47,53,-0.3984375,-1.453125,-1.8515625,-11.25,-2.90625,-14.15625,12.3046875,-11.375,-2.953125,-14.328125,12.4765625,2.635243343752484,2.7888481561527696,226.63092756271362,239.84094142913818,86,86,0.15360481240028578,-2.635243343752484,-2.7888481561527696,0.15360481240028578,[43690],[11528],[6548],[20375],[6548],[20375],"[""Ġdividend""]","[""Ġprofit""]","[""Ġreturns""]","[""Ġearnings""]","[""Ġreturns""]","[""Ġearnings""]"
452,swords,"Don't let
fatigue get to you.

She used the discretion of the mirrored window to secretively survey her crew.
Harmon was an excellent addition to the bridge team, but was she open minded
enough to defy United Earth Command and sever all ties from Earth?","Don't let
fatigue get to you.

She employed the discretion of the mirrored window to secretively inspect her crew.
Harmon was an excellent addition to the bridge team, but was she open minded
enough to defy United Earth Command and sever all ties from Earth?",survey,inspect,93,99,used,employed,35,39,-6.46875,-6.78125,-13.25,-6.25,-11.1875,-17.4375,4.1875,-5.75,-11.1875,-16.9375,3.6875,3.846809895833333,4.042757161458334,230.80859375,242.5654296875,60,60,0.19594726562500053,-3.846809895833333,-4.042757161458334,0.19594726562500053,[6630],[908],[16030],[7091],[16030],[7091],"[""Ġsurvey""]","[""Ġused""]","[""Ġinspect""]","[""Ġemployed""]","[""Ġinspect""]","[""Ġemployed""]"
453,swords,"For the year ended Sept. 30, Ralston earned $422.5 million, or $6.44 a share, up 8.9% from $387.8 million, or $5.63 a share. This year's results included a gain of $70.2 million on the disposal of seafood operations. Sales for the full year were $6.6 billion, up 13% from $5.8 billion.","For the year finished Sept. 30, Ralston earned $422.5 million, or $6.44 a share, up 8.9% from $387.8 million, or $5.63 a share. This year's results included a gain of $70.2 million on the elimination of seafood operations. Sales for the full year were $6.6 billion, up 13% from $5.8 billion.",disposal,elimination,185,193,ended,finished,13,18,-4.4375,-2.9375,-7.375,-9.0625,-8.5625,-17.625,10.25,-9.125,-8.5625,-17.6875,10.3125,1.8331882871430496,2.065419339585578,159.4873809814453,179.6914825439453,87,87,0.23223105244252862,-1.8331882871430496,-2.065419339585578,0.23223105244252862,[23585],[7402],[20408],[6699],[20408],[6699],"[""Ġdisposal""]","[""Ġended""]","[""Ġelimination""]","[""Ġfinished""]","[""Ġelimination""]","[""Ġfinished""]"
454,swords,"No. I abandoned these notes to my future self to have the wipe done immediately,
                    thinking that Bernardo Flynn should receive such services when he needed them,
                    even should the need arise at the third hour after midnight. My mindsmith is not
                    so understanding.","No. I abandoned these notes to my future ego to have the wipe done immediately,
                    thinking that Bernardo Flynn should receive such services when he need them,
                    even should the need arise at the third hour after midnight. My mindsmith is not
                    so understanding.",needed,need,167,173,self,ego,41,45,-4.03125,-0.07568359375,-4.10693359375,-7.78125,-10.4375,-18.21875,14.11181640625,-7.78125,-10.4375,-18.21875,14.11181640625,4.634319305419922,4.826497759137835,259.5218811035156,270.28387451171875,56,56,0.1921784537179132,-4.634319305419922,-4.826497759137835,0.1921784537179132,[3058],[1881],[878],[23057],[878],[23057],"[""Ġneeded""]","[""Ġself""]","[""Ġneed""]","[""Ġego""]","[""Ġneed""]","[""Ġego""]"
455,swords,"she suppressed the surge of annoyance that ran through her as
she contemplated the psi's gift of getting all the hot news first.

Harmon's face slowly animated - joy sweeping in to replace stern concentration.
""Tarrin says the planet's a freaking gemstone!","she repressed the surge of annoyance that ran through her as
she contemplated the psi's gift of getting all the hot news first.

Harmon's face slowly animated - happiness sweeping in to replace stern concentration.
""Tarrin says the planet's a freaking gemstone!",joy,happiness,162,165,suppressed,repressed,4,14,-8.1875,-12.8125,-21.0,-9.0625,-14.6875,-23.75,2.75,-9.1875,-14.8125,-24.0,3.0,4.4964744438559325,4.646823689088983,265.2919921875,274.16259765625,59,59,0.15034924523305015,-4.4964744438559325,-4.646823689088983,0.15034924523305015,[11010],[16013],[15704],[47960],[15704],[47960],"[""Ġjoy""]","[""Ġsuppressed""]","[""Ġhappiness""]","[""Ġrepressed""]","[""Ġhappiness""]","[""Ġrepressed""]"
456,swords,"Dow Jones, which owns about 64 million of Telerate's 95 million common shares outstanding, said that about 24,000 shares have been tendered under its offer.  

Telerate's two independent directors have rejected the offer as inadequate. In composite trading on the New York Stock Exchange, Telerate shares closed at $19.50, up 12.5 cents.","Dow Jones, which owns about 64 million of Telerate's 95 million common shares outstanding, stated that about 24,000 shares have been tendered under its offer.  

Telerate's two independent leader have rejected the offer as inadequate. In composite trading on the New York Stock Exchange, Telerate shares closed at $19.50, up 12.5 cents.",directors,leader,187,196,said,stated,91,95,-0.1328125,-2.4375,-2.5703125,-16.375,-7.3125,-23.6875,21.1171875,-16.125,-7.3125,-23.4375,20.8671875,2.895504913330078,3.2836725362141927,217.16286849975586,246.27544021606445,75,75,0.38816762288411466,-2.895504913330078,-3.2836725362141927,0.38816762288411466,[17970],[753],[6657],[4767],[6657],[4767],"[""Ġdirectors""]","[""Ġsaid""]","[""Ġleader""]","[""Ġstated""]","[""Ġleader""]","[""Ġstated""]"
457,swords,"She was a twenty-four-year-old (Terran Standard) N'Apulcan
                    who left university training in hydroponics to work for her aunt's real estate
                    firm. Her family said she did it to support her father, who was dying of a
                    particularly painful degenerative disease. Tasha said she woke up one morning
                    convinced that if she spent another day studying vegetables, she would become
                    one.","She was a twenty-four-year-old (Terran Standard) N'Apulcan
                    who left university education in hydroponics to work for her aunt's real estate
                    firm. Her family said she did it to support her father, who was dying of a
                    particularly unpleasant degenerative disease. Tasha said she woke up one morning
                    convinced that if she spent another day studying vegetables, she would become
                    one.",painful,unpleasant,286,293,training,education,99,107,-2.578125,-7.8125,-10.390625,-5.9375,-7.5625,-13.5,3.109375,-5.90625,-7.4375,-13.34375,2.953125,3.148553506951583,3.239162886770148,299.1125831604004,307.72047424316406,95,95,0.09060937981856476,-3.148553506951583,-3.239162886770148,0.09060937981856476,[16592],[3733],[28637],[4730],[28637],[4730],"[""Ġpainful""]","[""Ġtraining""]","[""Ġunpleasant""]","[""Ġeducation""]","[""Ġunpleasant""]","[""Ġeducation""]"
459,swords,"Tiny Tots Inc., Campbell, Calif., says business is up 35% in the past year. ""We're gaining 1,200 new customers each week,"" says Jack Mogavero of General Health Care Corp., Piscataway, N.J. In Syracuse, N.Y., DyDee Service's new marketing push stresses environmental awareness. Among its new customers: day-care centers that previously spurned the service.","Tiny Tots Inc., Campbell, Calif., states business is up 35% in the past year. ""We're gaining 1,200 new customers each week,"" says Jack Mogavero of General Health Care Corp., Piscataway, N.J. In Syracuse, N.Y., DyDee Service's new marketing advance stresses environmental awareness. Among its new customers: day-care centers that previously spurned the service.",push,advance,238,242,says,states,34,38,-5.65625,-5.0625,-10.71875,-12.875,-8.625,-21.5,10.78125,-12.625,-8.625,-21.25,10.53125,3.2462633540121355,3.426678261060393,288.9174385070801,304.974365234375,89,89,0.1804149070482577,-3.2462633540121355,-3.426678261060393,0.1804149070482577,[7450],[2296],[7170],[3054],[7170],[3054],"[""Ġpush""]","[""Ġsays""]","[""Ġadvance""]","[""Ġstates""]","[""Ġadvance""]","[""Ġstates""]"
460,swords,"10 as the deadline for the receipt of any competing bids. DD Acquisition said the extension is to allow this process to be completed. Dunkin' is based in Randolph, Mass.","10 as the deadline for the receipt of any competing bids. DD Acquisition stated the extension is to allow this operation to be completed. Dunkin' is based in Randolph, Mass.",process,operation,109,116,said,stated,73,77,-2.953125,-5.125,-8.078125,-7.34375,-8.125,-15.46875,7.390625,-7.5,-8.125,-15.625,7.546875,3.7075063344594597,4.033361486486487,137.177734375,149.234375,37,37,0.3258551520270272,-3.7075063344594597,-4.033361486486487,0.3258551520270272,[1232],[753],[4254],[4767],[4254],[4767],"[""Ġprocess""]","[""Ġsaid""]","[""Ġoperation""]","[""Ġstated""]","[""Ġoperation""]","[""Ġstated""]"
461,swords,"The service -- which costs the caller from 30 cents to $25 a minute -- currently is dominated by celebrity chatter, horoscopes and romance lines. But more serious applications are in the wings, and that is where the future growth is expected.  

""I'm starting to see more business transactions,"" says Andrea West of American Telephone & Telegraph Co., noting growing interest in use of 900 service for stock sales, software tutorials and even service contracts.","The service -- which costs the caller from 30 cents to $25 a minute -- presently is dominated by celebrity chatter, horoscopes and romance lines. But more serious applications are in the wings, and that is where the prospective growth is expected.  

""I'm starting to see more business transactions,"" says Andrea West of American Telephone & Telegraph Co., noting growing interest in use of 900 service for stock sales, software tutorials and even service contracts.",future,prospective,216,222,currently,presently,71,80,-3.65625,-7.1875,-10.84375,-9.25,-11.75,-21.0,10.15625,-9.0,-11.75,-20.75,9.90625,3.8053355793376547,3.8807648040436127,346.28553771972656,353.14959716796875,91,91,0.07542922470595803,-3.8053355793376547,-3.8807648040436127,0.07542922470595803,[2852],[4390],[13893],[21654],[13893],[21654],"[""Ġfuture""]","[""Ġcurrently""]","[""Ġprospective""]","[""Ġpresently""]","[""Ġprospective""]","[""Ġpresently""]"
464,swords,"She did not like my plays. I had impressed her because I was famous and amusing
                    and not, as I had hoped, because I was a great artist. That bothered (yes, and
                    intrigued) me until I realized that she was bored by most plays, movies, and
                    vid.","She did not like my plays. I had impressed her because I was renowned and amusing
                    and not, as I had hoped, because I was a superb artist. That bothered (yes, and
                    intrigued) me until I realized that she was bored by most plays, movies, and
                    vid.",great,superb,141,146,famous,renowned,61,67,-3.203125,-8.0,-11.203125,-6.09375,-11.125,-17.21875,6.015625,-6.0625,-11.125,-17.1875,5.984375,3.6209306716918945,3.7851428985595703,231.73956298828125,242.2491455078125,64,64,0.16421222686767578,-3.6209306716918945,-3.7851428985595703,0.16421222686767578,[1270],[8530],[29837],[30101],[29837],[30101],"[""Ġgreat""]","[""Ġfamous""]","[""Ġsuperb""]","[""Ġrenowned""]","[""Ġsuperb""]","[""Ġrenowned""]"
465,swords,"Intelogic Trace Inc., San Antonio, Texas, said it bought 2.7 million shares, or about 18%, of its common stock from an unaffiliated shareholder for $3.625 a share, or $9.9 million.  

The move boosts Intelogic Chairman Asher Edelman's stake to 20% from 16.2% and may help prevent Martin Ackerman from making a run at the computer-services concern. Mr. Ackerman already is seeking to oust Mr. Edelman as chairman of Datapoint Corp., an Intelogic affiliate.","Intelogic Trace Inc., San Antonio, Texas, stated it bought 2.7 million shares, or about 18%, of its common stock from an unaffiliated shareholder for $3.625 a share, or $9.9 million.  

The move boosts Intelogic Chairman Asher Edelman's stake to 20% from 16.2% and may help avoid Martin Ackerman from making a run at the computer-services concern. Mr. Ackerman already is seeking to oust Mr. Edelman as chairman of Datapoint Corp., an Intelogic affiliate.",prevent,avoid,272,279,said,stated,42,46,-5.8125,-5.0625,-10.875,-6.9375,-9.375,-16.3125,5.4375,-6.875,-9.375,-16.25,5.375,2.684110047387295,2.836370577577685,327.46142578125,346.03721046447754,122,122,0.15226053019038988,-2.684110047387295,-2.836370577577685,0.15226053019038988,[3657],[753],[3693],[4767],[3693],[4767],"[""Ġprevent""]","[""Ġsaid""]","[""Ġavoid""]","[""Ġstated""]","[""Ġavoid""]","[""Ġstated""]"
466,swords,"He lives around here somewhere. I suppose he was attracted to the
                    commotion up the hill."" 
                 ""Ah,"" Malaquez said.","He lives around here somewhere. I think he was draw to the
                    commotion up the hill."" 
                 ""Ah,"" Malaquez said.",attracted,draw,49,58,suppose,think,34,41,-7.03125,-5.75,-12.78125,-13.0625,-2.859375,-15.921875,3.140625,-13.625,-2.875,-16.5,3.71875,4.780403645833333,5.016276041666667,143.412109375,150.48828125,30,30,0.23587239583333375,-4.780403645833333,-5.016276041666667,0.23587239583333375,[17755],[9428],[3812],[1158],[3812],[1158],"[""Ġattracted""]","[""Ġsuppose""]","[""Ġdraw""]","[""Ġthink""]","[""Ġdraw""]","[""Ġthink""]"
467,swords,"His
                    story would stand in either case. 
                 I wanted him to tell me more, but he babbled, begging me to forgive him, to
                    understand. I did not listen.","His
                    story would stand in either case. 
                 I desired him to tell me extra, but he babbled, begging me to forgive him, to
                    understand. I did not listen.",more,extra,100,104,wanted,desired,78,84,-3.328125,-6.0,-9.328125,-11.625,-9.4375,-21.0625,11.734375,-11.375,-9.5,-20.875,11.546875,3.5698394775390625,3.9390869140625,142.7935791015625,157.5634765625,40,40,0.3692474365234375,-3.5698394775390625,-3.9390869140625,0.3692474365234375,[625],[3078],[4465],[6799],[4465],[6799],"[""Ġmore""]","[""Ġwanted""]","[""Ġextra""]","[""Ġdesired""]","[""Ġextra""]","[""Ġdesired""]"
468,swords,"And then, because a
                    playwright cannot resist a promising line, I said, ""Your Sleeping Flamingo
                    should be put to sleep."" 
                 To say her face fell would do a disservice to Tasha and to literature. (Allow me
                    my self-indulgences as you would those of a dying man -- when I convince my
                    mindsmith to permit the wipe, there will be another Bernardo Flynn, one who
                    knows no more of Tasha Cortez or Vega IV than he reads here.)","And then, because a
                    playwright cannot resist a promising line, I stated, ""Your Sleeping Flamingo
                    should be put to sleep."" 
                 To remark her face fell would do a disservice to Tasha and to literature. (Allow me
                    my self-indulgences as you would those of a dying man -- when I convince my
                    mindsmith to permit the wipe, there will be another Bernardo Flynn, one who
                    knows no more of Tasha Cortez or Vega IV than he reads here.)",say,remark,181,184,said,stated,85,89,-4.375,-4.0625,-8.4375,-11.625,-9.6875,-21.3125,12.875,-11.6875,-9.6875,-21.375,12.9375,4.062173594599185,4.265313720703125,467.14996337890625,490.5110778808594,115,115,0.20314012610394006,-4.062173594599185,-4.265313720703125,0.20314012610394006,[1333],[753],[7579],[4767],[7579],[4767],"[""Ġsay""]","[""Ġsaid""]","[""Ġremark""]","[""Ġstated""]","[""Ġremark""]","[""Ġstated""]"
469,swords,"My last show --"" 
                 "" --was glorious!"" Tasha said.","My last display --"" 
                 "" --was splendid!"" Tasha said.",glorious,splendid,43,51,show,display,8,12,-9.75,-6.15625,-15.90625,-9.625,-10.375,-20.0,4.09375,-10.125,-10.375,-20.5,4.59375,6.065104166666667,6.6609375,90.9765625,99.9140625,15,15,0.5958333333333332,-6.065104166666667,-6.6609375,0.5958333333333332,[28548],[921],[34095],[3148],[34095],[3148],"[""Ġglorious""]","[""Ġshow""]","[""Ġsplendid""]","[""Ġdisplay""]","[""Ġsplendid""]","[""Ġdisplay""]"
470,swords,"He began to cry. ""She left. Earlier this morning --""","He started to cry. ""She exit. Earlier this morning --""",left,exit,22,26,began,started,3,8,-5.21875,-6.875,-12.09375,-16.875,-5.96875,-22.84375,10.75,-16.75,-6.0,-22.75,10.65625,4.114483173076923,5.311298076923077,53.48828125,69.046875,13,13,1.1968149038461533,-4.114483173076923,-5.311298076923077,1.1968149038461533,[1669],[3407],[10463],[3053],[10463],[3053],"[""Ġleft""]","[""Ġbegan""]","[""Ġexit""]","[""Ġstarted""]","[""Ġexit""]","[""Ġstarted""]"
471,swords,"She was a twenty-four-year-old (Terran Standard) N'Apulcan
                    who left university training in hydroponics to work for her aunt's real estate
                    firm. Her family said she did it to support her father, who was dying of a
                    particularly painful degenerative disease. Tasha said she woke up one morning
                    convinced that if she spent another day studying vegetables, she would become
                    one.","She was a twenty-four-year-old (Terran Standard) N'Apulcan
                    who left university education in hydroponics to work for her aunt's real estate
                    firm. Her family said she did it to support her father, who was dying of a
                    particularly awful degenerative disease. Tasha said she woke up one morning
                    convinced that if she spent another day studying vegetables, she would become
                    one.",painful,awful,286,293,training,education,99,107,-2.578125,-7.8125,-10.390625,-6.0625,-7.5625,-13.625,3.234375,-6.15625,-7.4375,-13.59375,3.203125,3.148553506951583,3.238260931717722,299.1125831604004,307.6347885131836,95,95,0.08970742476613891,-3.148553506951583,-3.238260931717722,0.08970742476613891,[16592],[3733],[18580],[4730],[18580],[4730],"[""Ġpainful""]","[""Ġtraining""]","[""Ġawful""]","[""Ġeducation""]","[""Ġawful""]","[""Ġeducation""]"
474,swords,"In New York Stock Exchange composite trading yesterday, Intelogic shares rose 37.5 cents to close at $2.75.  

Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly, to take the company private.""","In New York Stock Exchange composite trading yesterday, Intelogic shares climbed 37.5 cents to close at $2.75.  

Mr. Edelman declined to specify what prompted the recent action, saying they are meant only to benefit shareholders when ""the company is on a roll."" He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly, to take the company private.""",moves,action,168,173,rose,climbed,73,77,-4.65625,-1.7734375,-6.4296875,-4.375,-4.28125,-8.65625,2.2265625,-4.34375,-4.28125,-8.625,2.1953125,3.19862560893214,3.2973020686659704,275.08180236816406,283.56797790527344,86,86,0.09867645973383032,-3.19862560893214,-3.2973020686659704,0.09867645973383032,[9727],[9461],[2250],[21863],[2250],[21863],"[""Ġmoves""]","[""Ġrose""]","[""Ġaction""]","[""Ġclimbed""]","[""Ġaction""]","[""Ġclimbed""]"
476,swords,"El Espectador has been a special target because of the extraordinary courage of its publisher and his staff.
At Monterrey, publisher Luis Gabriel Cano, although shaken by the murders, issued a statement saying: ""We will not cease our fight against drug trafficking.
They want to terrify the press and in particular El Espectador because it has always been a torchbearer in this war.""","El Espectador has been a special objective because of the extraordinary courage of its publisher and his staff.
At Monterrey, publisher Luis Gabriel Cano, although shaken by the murders, issued a statement saying: ""We will not drop our fight against drug trafficking.
They want to terrify the press and in particular El Espectador because it has always been a torchbearer in this war.""",cease,drop,224,229,target,objective,33,39,-4.90625,-7.0,-11.90625,-7.40625,-9.375,-16.78125,4.875,-7.25,-9.375,-16.625,4.71875,3.0753278732299805,3.1747957322655656,252.1768856048584,260.33325004577637,82,82,0.09946785903558508,-3.0753278732299805,-3.1747957322655656,0.09946785903558508,[22907],[2303],[5926],[8103],[5926],[8103],"[""Ġcease""]","[""Ġtarget""]","[""Ġdrop""]","[""Ġobjective""]","[""Ġdrop""]","[""Ġobjective""]"
477,swords,"You look like hell, Tar. Don't blow this. Don't let
fatigue get to you.","You seem like hell, Tar. Don't ruin this. Don't let
fatigue get to you.",blow,ruin,31,35,look,seem,4,8,-8.4375,-6.1875,-14.625,-7.25,-8.0625,-15.3125,0.6875,-7.625,-8.0,-15.625,1.0,4.047685895647321,4.329087030319941,85.00140380859375,90.91082763671875,21,21,0.2814011346726195,-4.047685895647321,-4.329087030319941,0.2814011346726195,[8230],[1007],[23737],[1646],[23737],[1646],"[""Ġblow""]","[""Ġlook""]","[""Ġruin""]","[""Ġseem""]","[""Ġruin""]","[""Ġseem""]"
478,swords,"""Why 'Frodo'?"" 
                 Tasha said, ""A little fellow with big, furry feet. What else could he be
                    called?""","""Why 'Frodo'?"" 
                 Tasha stated, ""A little chap with big, furry feet. What else could he be
                    called?""",fellow,chap,55,61,said,stated,39,43,-8.8125,-3.21875,-12.03125,-10.25,-7.0625,-17.3125,5.28125,-10.4375,-7.09375,-17.53125,5.5,4.130950927734375,4.351463317871094,132.1904296875,139.246826171875,32,32,0.22051239013671875,-4.130950927734375,-4.351463317871094,0.22051239013671875,[7715],[753],[13885],[4767],[13885],[4767],"[""Ġfellow""]","[""Ġsaid""]","[""Ġchap""]","[""Ġstated""]","[""Ġchap""]","[""Ġstated""]"
