row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
981,swords,"The British paper, packaging and publishing concern, said profit from continuing lines fell 10% to #118 million from #130.6 million.  

While there were no one-time gains or losses in the latest period, there was a one-time gain of #18 million in the 1988 period. And while there was no profit this year from discontinued operations, last year they contributed #34 million, before tax.","The British paper, packaging and publishing concern, said profit from continuing lines fell 10% to #118 million from #130.6 million.  

While there were no one-time proceeds or losses in the latest period, there was a one-time gain of #18 million in the 1988 period. And while there was no profit this year from discontinued operations, last year they contributed #34 million, before tax.","The British paper, packaging and publishing concern, said profit from continuing lines fell 10% to #118 million from #130.6 million.  

While there were no one-time "," or losses in the latest period, there was a one-time gain of #18 million in the 1988 period. And while there was no profit this year from discontinued operations, last year they contributed #34 million, before tax.",gains,proceeds,-2.109375,-9.9375,2.109375,9.9375,7.828125,[15988],[16947],"[""Ġgains""]","[""Ġproceeds""]",1,1,3.234375,3.359375,272.0,282.0,84,84,0.125,-3.234375,-3.359375,0.125
982,swords,"Ratners Group PLC, a fast-growing, acquisition-minded London-based jeweler, raised its price for Seattle-based specialty jeweler Weisfield's Inc. to $57.50 a share, or $62.1 million, from $50 a share, or $55 million, after another concern said it would be prepared to outbid Ratners's initial offer. The other concern wasn't identified.","Ratners Group PLC, a fast-growing, acquisition-minded London-based jeweler, raised its price for Seattle-based specialty jeweler Weisfield's Inc. to $57.50 a share, or $62.1 million, from $50 a share, or $55 million, after another concern said it would be ready to outbid Ratners's initial offer. The other concern wasn't identified.","Ratners Group PLC, a fast-growing, acquisition-minded London-based jeweler, raised its price for Seattle-based specialty jeweler Weisfield's Inc. to $57.50 a share, or $62.1 million, from $50 a share, or $55 million, after another concern said it would be ", to outbid Ratners's initial offer. The other concern wasn't identified.,prepared,ready,-5.78125,-4.46875,5.78125,4.46875,-1.3125,[5480],[4704],"[""Ġprepared""]","[""Ġready""]",1,1,3.015625,3.03125,253.0,255.0,84,84,0.015625,-3.015625,-3.03125,0.015625
983,swords,"The truck maker said the significant drop in net income will result in lower earnings for the fiscal year. In fiscal 1988, the company earned $17.3 million, or $1.92 a share, on revenue of $352.9 million.  

Oshkosh Truck attributed the downturn in its earnings to higher start-up costs of its new chassis division, a softer motor-home market and higher administrative costs of compliance with government contractor regulations.","The truck maker said the significant drop in net income will result in lower earnings for the fiscal year. In fiscal 1988, the enterprise earned $17.3 million, or $1.92 a share, on revenue of $352.9 million.  

Oshkosh Truck attributed the downturn in its earnings to higher start-up costs of its new chassis division, a softer motor-home market and higher administrative costs of compliance with government contractor regulations.","The truck maker said the significant drop in net income will result in lower earnings for the fiscal year. In fiscal 1988, the "," earned $17.3 million, or $1.92 a share, on revenue of $352.9 million.  

Oshkosh Truck attributed the downturn in its earnings to higher start-up costs of its new chassis division, a softer motor-home market and higher administrative costs of compliance with government contractor regulations.",company,enterprise,-0.384765625,-8.5625,0.384765625,8.5625,8.177734375,[2567],[16100],"[""Ġcompany""]","[""Ġenterprise""]",1,1,2.734375,2.84375,255.0,264.0,93,93,0.109375,-2.734375,-2.84375,0.109375
984,swords,"""Don't you dare!"" Her wrist, when I grabbed it, was smooth and strong and warm
                    in my fingers. ""I'll take it.","""Don't you dare!"" Her wrist, when I clasp it, was smooth and strong and warm
                    in my fingers. ""I'll take it.","""Don't you dare!"" Her wrist, when I "," it, was smooth and strong and warm
                    in my fingers. ""I'll take it.",grabbed,clasp,-5.5,-7.625,5.5,7.625,2.125,[16470],[39712],"[""Ġgrabbed""]","[""Ġclasp""]",1,1,3.46875,3.765625,107.5,116.5,31,31,0.296875,-3.46875,-3.765625,0.296875
985,swords,"He accents the illusion of reality --I paraphrase his entry in La
                    Enciclopedia Humanica --by doing life-size scenes in ""the full round,"" never the
                    easier frontal or three-quarters view. Moreover, he never did portraits of
                    famous people; his works were therefore the reality and could never be compared
                    to it. As is typical of his school, his pieces are sealed in stopboxes.","He accents the illusion of reality --I paraphrase his entry in La
                    Enciclopedia Humanica --by doing life-size scenes in ""the full round,"" never the
                    easier frontal or three-quarters view. Moreover, he never did portraits of
                    famous people; his works were then the reality and could never be compared
                    to it. As is typical of his school, his pieces are sealed in stopboxes.","He accents the illusion of reality --I paraphrase his entry in La
                    Enciclopedia Humanica --by doing life-size scenes in ""the full round,"" never the
                    easier frontal or three-quarters view. Moreover, he never did portraits of
                    famous people; his works were "," the reality and could never be compared
                    to it. As is typical of his school, his pieces are sealed in stopboxes.",therefore,then,-7.90625,-8.75,7.90625,8.75,0.84375,[3103],[840],"[""Ġtherefore""]","[""Ġthen""]",1,1,4.03125,4.03125,376.0,376.0,93,93,0.0,-4.03125,-4.03125,0.0
988,swords,"Sixty
                    years ago in a similar situation, I had broken my knuckles on someone's face. I
                    merely said, ""Is Tasha here?"" 
                 He pursed his lips slightly, then nodded.","Sixty
                    years ago in a similar situation, I had broken my knuckles on someone's face. I
                    merely state, ""Is Tasha here?"" 
                 He pursed his lips slightly, then nodded.","Sixty
                    years ago in a similar situation, I had broken my knuckles on someone's face. I
                    merely ",", ""Is Tasha here?"" 
                 He pursed his lips slightly, then nodded.",said,state,-4.03125,-10.4375,4.03125,10.4375,6.40625,[753],[1375],"[""Ġsaid""]","[""Ġstate""]",1,1,3.625,3.796875,167.0,175.0,46,46,0.171875,-3.625,-3.796875,0.171875
989,swords,"""Tell me, Malaquez."" 
                 ""She wanted to be famous. She did!","""Tell me, Malaquez."" 
                 ""She wanted to be distinguished. She did!","""Tell me, Malaquez."" 
                 ""She wanted to be ",. She did!,famous,distinguished,-6.1875,-10.25,6.1875,10.25,4.0625,[8530],[15622],"[""Ġfamous""]","[""Ġdistinguished""]",1,1,4.90625,5.21875,93.5,99.0,19,19,0.3125,-4.90625,-5.21875,0.3125
990,swords,"""You know, the sculptor. He's had shows in Brazil and New Madrid and everywhere!
                    He may be more famous than you.""","""You know, the sculptor. He's had event in Brazil and New Madrid and everywhere!
                    He may be more famous than you.""","""You know, the sculptor. He's had "," in Brazil and New Madrid and everywhere!
                    He may be more famous than you.""",shows,event,-8.0625,-14.4375,8.0625,14.4375,6.375,[2722],[2362],"[""Ġshows""]","[""Ġevent""]",1,1,4.25,4.71875,123.0,137.0,29,29,0.46875,-4.25,-4.71875,0.46875
991,swords,"In fiscal 1989, Elco earned $7.8 million, or $1.65 a share. The company's stock fell $1.125 to $13.625 in over-the-counter trading yesterday.","In fiscal 1989, Elco earned $7.8 million, or $1.65 a share. The company's stock drop $1.125 to $13.625 in over-the-counter trading yesterday.","In fiscal 1989, Elco earned $7.8 million, or $1.65 a share. The company's stock ", $1.125 to $13.625 in over-the-counter trading yesterday.,fell,drop,-3.21875,-11.5625,3.21875,11.5625,8.34375,[6497],[5926],"[""Ġfell""]","[""Ġdrop""]",1,1,2.359375,2.65625,101.5,114.5,43,43,0.296875,-2.359375,-2.65625,0.296875
992,swords,"My mind was on other things. ""You wish to become pregnant? I suppose I could
                    assist a friend.","My mind was on other things. ""You wish to get pregnant? I suppose I could
                    assist a friend.","My mind was on other things. ""You wish to "," pregnant? I suppose I could
                    assist a friend.",become,get,-5.59375,-3.140625,5.59375,3.140625,-2.453125,[2489],[755],"[""Ġbecome""]","[""Ġget""]",1,1,4.25,4.21875,102.0,101.5,24,24,-0.03125,-4.25,-4.21875,-0.03125
993,swords,The acquisition of 87-store Weisfield's raises Ratners's U.S. presence to 450 stores. About 30% of Ratners's profit already is derived from the U.S.,The acquisition of 87-store Weisfield's raises Ratners's U.S. presence to 450 stores. About 30% of Ratners's profit already is obtain from the U.S.,The acquisition of 87-store Weisfield's raises Ratners's U.S. presence to 450 stores. About 30% of Ratners's profit already is , from the U.S.,derived,obtain,-1.6640625,-13.125,1.6640625,13.125,11.4609375,[6012],[4044],"[""Ġderived""]","[""Ġobtain""]",1,1,3.765625,4.09375,147.0,160.0,39,39,0.328125,-3.765625,-4.09375,0.328125
996,swords,"I would pay --"" 
                 ""Never,"" I said. 
                 ""Ah.""","I would pay --"" 
                 ""No,"" I said. 
                 ""Ah.""","I would pay --"" 
                 """,","" I said. 
                 ""Ah.""",Never,No,-8.3125,-6.09375,8.3125,6.09375,-2.21875,[15751],[2302],"[""Never""]","[""No""]",1,1,4.5,4.28125,76.5,73.0,17,17,-0.21875,-4.5,-4.28125,-0.21875
998,swords,"She watched
the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as
she chattered away with the approaching psi relay on Mason's ship. She seemed so
depthless - self conscious and shallow on the outside, but having that
incredible gift. There had to be more to her.","She watched
the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as
she chattered away with the approaching psi relay on Mason's ship. She seemed so
depthless - self conscious and trivial on the outside, but having that
incredible gift. There had to be more to her.","She watched
the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as
she chattered away with the approaching psi relay on Mason's ship. She seemed so
depthless - self conscious and "," on the outside, but having that
incredible gift. There had to be more to her.",shallow,trivial,-5.65625,-7.84375,5.65625,7.84375,2.1875,[20126],[14916],"[""Ġshallow""]","[""Ġtrivial""]",1,1,4.03125,4.0625,282.0,284.0,70,70,0.03125,-4.03125,-4.0625,0.03125
999,swords,"The rental
                    agent, an attractive N'apulcan named Tasha Cortez, was not mood-sensitive
                    either. She said, ""It's beautiful, isn't it, Señor Flynn?"" 
                 My instinct was to gesture curtly with a cupped hand that she lift the wind boat
                    and take me elsewhere.","The rental
                    agent, an attractive N'apulcan named Tasha Cortez, was not mood-sensitive
                    either. She remark, ""It's beautiful, isn't it, Señor Flynn?"" 
                 My instinct was to gesture curtly with a cupped hand that she lift the wind boat
                    and take me elsewhere.","The rental
                    agent, an attractive N'apulcan named Tasha Cortez, was not mood-sensitive
                    either. She ",", ""It's beautiful, isn't it, Señor Flynn?"" 
                 My instinct was to gesture curtly with a cupped hand that she lift the wind boat
                    and take me elsewhere.",said,remark,-4.59375,-12.8125,4.59375,12.8125,8.21875,[753],[7579],"[""Ġsaid""]","[""Ġremark""]",1,1,4.4375,4.53125,314.0,322.0,71,71,0.09375,-4.4375,-4.53125,0.09375
1000,swords,"An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. The company has reported declines in operating profit in each of the past three years, despite steady sales growth.  

Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars (US$13.73).","An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. The company has mention declines in operating profit in each of the past three years, despite steady sales growth.  

Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars (US$13.73).",An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. The company has ," declines in operating profit in each of the past three years, despite steady sales growth.  

Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars (US$13.73).",reported,mention,-5.65625,-18.625,5.65625,18.625,12.96875,[2361],[3748],"[""Ġreported""]","[""Ġmention""]",1,1,2.71875,3.0,234.0,258.0,86,86,0.28125,-2.71875,-3.0,0.28125
1002,swords,"He looked me and at last said, ""Very well."" 
                 We walked through his house in silence. It was as attractive and as impersonal
                    as a decorator could arrange for tenants of unknown taste.","He looked me and at last said, ""Very well."" 
                 We walked through his house in quiet. It was as attractive and as impersonal
                    as a decorator could arrange for tenants of unknown taste.","He looked me and at last said, ""Very well."" 
                 We walked through his house in ",". It was as attractive and as impersonal
                    as a decorator could arrange for tenants of unknown taste.",silence,quiet,-0.4765625,-6.40625,0.4765625,6.40625,5.9296875,[10837],[7107],"[""Ġsilence""]","[""Ġquiet""]",1,1,4.03125,4.21875,178.0,186.0,44,44,0.1875,-4.03125,-4.21875,0.1875
1004,swords,"You see the inspiration for my latest play, ""Captured Moments."" The mindwipe
                    will take its creation from my future self --but time too often does that
                    without aid. The play's second act concludes with the last fight between Tasha
                    and me.","You see the inspiration for my latest play, ""Captured Moments."" The mindwipe
                    will seize its creation from my future self --but time too often does that
                    without aid. The play's second act concludes with the last fight between Tasha
                    and me.","You see the inspiration for my latest play, ""Captured Moments."" The mindwipe
                    will "," its creation from my future self --but time too often does that
                    without aid. The play's second act concludes with the last fight between Tasha
                    and me.",take,seize,-3.140625,-7.90625,3.140625,7.90625,4.765625,[1379],[33694],"[""Ġtake""]","[""Ġseize""]",1,1,4.53125,4.53125,262.0,262.0,58,58,0.0,-4.53125,-4.53125,0.0
1005,swords,"The program, available to Upjohn employees 55 years old or older, could increase an individual's retirement benefits 10% to 20%. In addition, Upjohn is offering a one-time retirement bonus equal to six months of base pay.  

Chairman Theodore Cooper called the program part of the company's two-year strategy to implement budget constraints and ""an effective headcount-control program.""","The program, available to Upjohn employees 55 years old or older, could increase an individual's retirement benefits 10% to 20%. In addition, Upjohn is offering a one-time retirement bonus comparable to six months of base pay.  

Chairman Theodore Cooper called the program part of the company's two-year strategy to implement budget constraints and ""an effective headcount-control program.""","The program, available to Upjohn employees 55 years old or older, could increase an individual's retirement benefits 10% to 20%. In addition, Upjohn is offering a one-time retirement bonus "," to six months of base pay.  

Chairman Theodore Cooper called the program part of the company's two-year strategy to implement budget constraints and ""an effective headcount-control program.""",equal,comparable,-2.921875,-8.9375,2.921875,8.9375,6.015625,[4503],[10870],"[""Ġequal""]","[""Ġcomparable""]",1,1,3.1875,3.28125,255.0,262.0,80,80,0.09375,-3.1875,-3.28125,0.09375
1006,swords,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly, to take the company private.""  

But Mr. Ackerman said the buy-back, and the above-market price paid, prove that Mr. Edelman is running scared.","He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly, to take the company private.""  

But Mr. Ackerman said the buy-back, and the above-market price paid, affirm that Mr. Edelman is running scared.","He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly, to take the company private.""  

But Mr. Ackerman said the buy-back, and the above-market price paid, ", that Mr. Edelman is running scared.,prove,affirm,-7.4375,-11.4375,7.4375,11.4375,4.0,[5276],[10418],"[""Ġprove""]","[""Ġaffirm""]",1,1,3.40625,3.53125,204.0,212.0,60,60,0.125,-3.40625,-3.53125,0.125
1007,swords,"But I cannot stop thinking that I
                    was never afraid of losing Tasha to brain damage or death. My fear is that she
                    would live, and I would learn that I had lost her long before Emil Malaquez
                    translated her into a thing that can be kept, admired, and loved. 
                 For in my way, I have done the same thing.","But I cannot stop thinking that I
                    was never afraid of losing Tasha to brain damage or death. My fear is that she
                    would live, and I would learn that I had lost her long before Emil Malaquez
                    translated her into a thing that can be kept, treasure, and loved. 
                 For in my way, I have done the same thing.","But I cannot stop thinking that I
                    was never afraid of losing Tasha to brain damage or death. My fear is that she
                    would live, and I would learn that I had lost her long before Emil Malaquez
                    translated her into a thing that can be kept, ",", and loved. 
                 For in my way, I have done the same thing.",admired,treasure,-7.1875,-9.875,7.1875,9.875,2.6875,[35030],[21764],"[""Ġadmired""]","[""Ġtreasure""]",1,1,3.6875,3.75,288.0,292.0,78,78,0.0625,-3.6875,-3.75,0.0625
1008,swords,"The program, available to Upjohn employees 55 years old or older, could increase an individual's retirement benefits 10% to 20%. In addition, Upjohn is offering a one-time retirement bonus equal to six months of base pay.  

Chairman Theodore Cooper called the program part of the company's two-year strategy to implement budget constraints and ""an effective headcount-control program.""","The program, available to Upjohn employees 55 years old or older, could increase an individual's retirement benefits 10% to 20%. In addition, Upjohn is offering a one-time retirement bonus same to six months of base pay.  

Chairman Theodore Cooper called the program part of the company's two-year strategy to implement budget constraints and ""an effective headcount-control program.""","The program, available to Upjohn employees 55 years old or older, could increase an individual's retirement benefits 10% to 20%. In addition, Upjohn is offering a one-time retirement bonus "," to six months of base pay.  

Chairman Theodore Cooper called the program part of the company's two-year strategy to implement budget constraints and ""an effective headcount-control program.""",equal,same,-2.921875,-11.3125,2.921875,11.3125,8.390625,[4503],[1072],"[""Ġequal""]","[""Ġsame""]",1,1,3.1875,3.375,255.0,270.0,80,80,0.1875,-3.1875,-3.375,0.1875
1009,swords,"The problem was that I have trouble distinguishing between
                    compromise and capitulation, between symbols and substance. Shortly before noon,
                    I climbed the sandy path to Dream's End, rehearsing my apology, slowing only to
                    pluck burrs from between my sandals and my feet. 
                 Malaquez answered the door in blood-red pajamas and a black silk robe.","The problem was that I have trouble distinguishing between
                    compromise and capitulation, between symbols and substance. Shortly before noon,
                    I climbed the sandy path to Dream's End, rehearsing my apology, pause only to
                    pluck burrs from between my sandals and my feet. 
                 Malaquez answered the door in blood-red pajamas and a black silk robe.","The problem was that I have trouble distinguishing between
                    compromise and capitulation, between symbols and substance. Shortly before noon,
                    I climbed the sandy path to Dream's End, rehearsing my apology, "," only to
                    pluck burrs from between my sandals and my feet. 
                 Malaquez answered the door in blood-red pajamas and a black silk robe.",slowing,pause,-10.5,-12.125,10.5,12.125,1.625,[32103],[19309],"[""Ġslowing""]","[""Ġpause""]",1,1,3.953125,4.0,324.0,328.0,82,82,0.046875,-3.953125,-4.0,0.046875
1010,swords,"I
                    haven't socialized with hardly anyone for hardly any of my life! And I invite a
                    neighbor, one nice, lonely man --"" 
                 ""I'm sorry.""","I
                    haven't socialized with hardly anyone for hardly any of my life! And I invite a
                    neighbor, one nice, lonely dude --"" 
                 ""I'm sorry.""","I
                    haven't socialized with hardly anyone for hardly any of my life! And I invite a
                    neighbor, one nice, lonely "," --"" 
                 ""I'm sorry.""",man,dude,-3.171875,-5.5625,3.171875,5.5625,2.390625,[637],[29723],"[""Ġman""]","[""Ġdude""]",1,1,4.65625,4.71875,181.0,184.0,39,39,0.0625,-4.65625,-4.71875,0.0625
1012,swords,"What's this more-famous-than-me person like?"" 
                 ""I didn't meet him, jealous old one."" 
                 ""Too bad.","What's this more-famous-than-me person like?"" 
                 ""I didn't meet him, jealous seasoned one."" 
                 ""Too bad.","What's this more-famous-than-me person like?"" 
                 ""I didn't meet him, jealous "," one."" 
                 ""Too bad.",old,seasoned,-7.59375,-18.25,7.59375,18.25,10.65625,[1711],[43235],"[""Ġold""]","[""Ġseasoned""]",1,1,3.796875,4.125,121.5,132.0,32,32,0.328125,-3.796875,-4.125,0.328125
1013,swords,"I
                    haven't socialized with hardly anyone for hardly any of my life! And I invite a
                    neighbor, one nice, lonely man --"" 
                 ""I'm sorry.""","I
                    haven't socialized with hardly anyone for hardly any of my life! And I invite a
                    neighbor, one nice, lonely gentleman --"" 
                 ""I'm sorry.""","I
                    haven't socialized with hardly anyone for hardly any of my life! And I invite a
                    neighbor, one nice, lonely "," --"" 
                 ""I'm sorry.""",man,gentleman,-3.171875,-6.375,3.171875,6.375,3.203125,[637],[21205],"[""Ġman""]","[""Ġgentleman""]",1,1,4.65625,4.71875,181.0,184.0,39,39,0.0625,-4.65625,-4.71875,0.0625
1014,swords,"The mindwipe
                    will take its creation from my future self --but time too often does that
                    without aid. The play's second act concludes with the last fight between Tasha
                    and me. I have disguised us in the play, and deleted one brief melodramatic
                    interchange.","The mindwipe
                    will take its creation from my future self --but time too often does that
                    without aid. The play's second part concludes with the last fight between Tasha
                    and me. I have disguised us in the play, and deleted one brief melodramatic
                    interchange.","The mindwipe
                    will take its creation from my future self --but time too often does that
                    without aid. The play's second "," concludes with the last fight between Tasha
                    and me. I have disguised us in the play, and deleted one brief melodramatic
                    interchange.",act,part,-0.734375,-4.125,0.734375,4.125,3.390625,[769],[629],"[""Ġact""]","[""Ġpart""]",1,1,4.46875,4.5625,286.0,292.0,64,64,0.09375,-4.46875,-4.5625,0.09375
1015,swords,"Her lower lip (a trifle
                    too narrow for her face, perhaps her only physical flaw) thrust forward slightly
                    as she started to speak. She caught herself, slid her jaw infinitesimally back
                    into place, and said, ""You don't like it?"" 
                 I laughed.","Her lower lip (a trifle
                    too narrow for her face, perhaps her only physical flaw) thrust forward slightly
                    as she started to speak. She caught herself, move her jaw infinitesimally back
                    into place, and said, ""You don't like it?"" 
                 I laughed.","Her lower lip (a trifle
                    too narrow for her face, perhaps her only physical flaw) thrust forward slightly
                    as she started to speak. She caught herself, "," her jaw infinitesimally back
                    into place, and said, ""You don't like it?"" 
                 I laughed.",slid,move,-8.8125,-13.875,8.8125,13.875,5.0625,[22803],[2118],"[""Ġslid""]","[""Ġmove""]",1,1,3.28125,3.390625,203.0,210.0,62,62,0.109375,-3.28125,-3.390625,0.109375
1016,swords,"Travelers Corp. 's third-quarter net income rose 11%, even though claims stemming from Hurricane Hugo reduced results $40 million.  

Net advanced to $94.2 million, or 89 cents a share, from $85 million, or 83 cents a share, including net realized investment gains of $31 million, up from $10 million a year ago.","Travelers Corp. 's third-quarter net income raise 11%, even though claims stemming from Hurricane Hugo reduced results $40 million.  

Net advanced to $94.2 million, or 89 cents a share, from $85 million, or 83 cents a share, including net realized investment gains of $31 million, up from $10 million a year ago.",Travelers Corp. 's third-quarter net income ," 11%, even though claims stemming from Hurricane Hugo reduced results $40 million.  

Net advanced to $94.2 million, or 89 cents a share, from $85 million, or 83 cents a share, including net realized investment gains of $31 million, up from $10 million a year ago.",rose,raise,-1.4296875,-16.25,1.4296875,16.25,14.8203125,[9461],[7164],"[""Ġrose""]","[""Ġraise""]",1,1,2.859375,3.046875,212.0,226.0,74,74,0.1875,-2.859375,-3.046875,0.1875
1017,swords,"Reluctantly, I released her
                    hand. 
                 The interior of The Flamingo was a welcome surprise. Cloudwood had been used in
                    a Mediterranean manner, making the house seem primitive and civilized at the
                    same time.","Reluctantly, I released her
                    hand. 
                 The inside of The Flamingo was a welcome surprise. Cloudwood had been used in
                    a Mediterranean manner, making the house seem primitive and civilized at the
                    same time.","Reluctantly, I released her
                    hand. 
                 The "," of The Flamingo was a welcome surprise. Cloudwood had been used in
                    a Mediterranean manner, making the house seem primitive and civilized at the
                    same time.",interior,inside,-9.1875,-8.625,9.1875,8.625,-0.5625,[10755],[3304],"[""Ġinterior""]","[""Ġinside""]",1,1,3.734375,3.78125,187.0,189.0,50,50,0.046875,-3.734375,-3.78125,0.046875
1018,swords,"I almost dropped it; I expected it to weigh no more than a holo. ""Heavy,"" I
                    said, as if he might not have known. 
                 He laughed.","I almost dropped it; I expected it to weigh no more than a holo. ""Heavy,"" I
                    state, as if he might not have known. 
                 He laughed.","I almost dropped it; I expected it to weigh no more than a holo. ""Heavy,"" I
                    ",", as if he might not have known. 
                 He laughed.",said,state,-1.7578125,-8.1875,1.7578125,8.1875,6.4296875,[26357],[3409],"[""said""]","[""state""]",1,1,4.0,4.25,152.0,162.0,38,38,0.25,-4.0,-4.25,0.25
1019,swords,"""Thank you."" Stepping into the living room, he said, ""A beautiful house."" 
                 ""I'm glad you came after dark.""","""Thank you."" Stepping into the living room, he said, ""A beautiful residence."" 
                 ""I'm glad you came after dark.""","""Thank you."" Stepping into the living room, he said, ""A beautiful ","."" 
                 ""I'm glad you came after dark.""",house,residence,-2.796875,-7.75,2.796875,7.75,4.953125,[2419],[12913],"[""Ġhouse""]","[""Ġresidence""]",1,1,3.515625,3.65625,102.0,106.0,29,29,0.140625,-3.515625,-3.65625,0.140625
1020,swords,"""How should I reply?"" Her voice had grown quiet, and I began to feel some guilt.
                    I had, it is true, told her that we needed other company than our own.","""How should I reply?"" Her words had grown quiet, and I began to feel some guilt.
                    I had, it is true, told her that we needed other company than our own.","""How should I reply?"" Her "," had grown quiet, and I began to feel some guilt.
                    I had, it is true, told her that we needed other company than our own.",voice,words,-1.765625,-3.953125,1.765625,3.953125,2.1875,[4318],[3000],"[""Ġvoice""]","[""Ġwords""]",1,1,3.515625,3.671875,137.0,143.0,39,39,0.15625,-3.515625,-3.671875,0.15625
1021,swords,"The company also cited interest costs and amortization of goodwill as factors in the loss.  

A year earlier, net income was $2.1 million, or six cents a share, on revenue of $169.9 million.","The company also cited interest costs and amortization of goodwill as factors in the loss.  

A year earlier, net gain was $2.1 million, or six cents a share, on revenue of $169.9 million.","The company also cited interest costs and amortization of goodwill as factors in the loss.  

A year earlier, net "," was $2.1 million, or six cents a share, on revenue of $169.9 million.",income,gain,-0.25390625,-7.875,0.25390625,7.875,7.62109375,[6021],[6351],"[""Ġincome""]","[""Ġgain""]",1,1,2.25,2.453125,110.5,120.5,49,49,0.203125,-2.25,-2.453125,0.203125
1022,swords,"I nodded. ""I would not have thought it possible."" 
                 She frowned.","I nodded. ""I would not have presume it possible."" 
                 She frowned.","I nodded. ""I would not have "," it possible."" 
                 She frowned.",thought,presume,-2.671875,-14.3125,2.671875,14.3125,11.640625,[1869],[35533],"[""Ġthought""]","[""Ġpresume""]",1,1,3.9375,4.9375,63.0,79.0,16,16,1.0,-3.9375,-4.9375,1.0
1025,swords,"It is strange to know that we can do acts of unrepayable kindness to those we
                    should hate. Know this, my future self: Thanks to us, Emil Malaquez's name will
                    live as long as his masterpiece, ""A Self-Portrait: Anguish,"" endures. 
                 And Tasha?","It is strange to know that we can do acts of unrepayable kindness to those we
                    should hate. Know this, my future self: Thanks to us, Emil Malaquez's name will
                    stand as long as his masterpiece, ""A Self-Portrait: Anguish,"" endures. 
                 And Tasha?","It is strange to know that we can do acts of unrepayable kindness to those we
                    should hate. Know this, my future self: Thanks to us, Emil Malaquez's name will
                    "," as long as his masterpiece, ""A Self-Portrait: Anguish,"" endures. 
                 And Tasha?",live,stand,-2.703125,-5.5625,2.703125,5.5625,2.859375,[22621],[1676],"[""live""]","[""stand""]",1,1,3.96875,4.03125,282.0,286.0,71,71,0.0625,-3.96875,-4.03125,0.0625
1026,swords,"Her lower lip (a trifle
                    too narrow for her face, perhaps her only physical flaw) thrust forward slightly
                    as she started to speak. She caught herself, slid her jaw infinitesimally back
                    into place, and said, ""You don't like it?"" 
                 I laughed.","Her lower lip (a trifle
                    too narrow for her face, perhaps her only physical flaw) thrust forward slightly
                    as she started to speak. She caught herself, shift her jaw infinitesimally back
                    into place, and said, ""You don't like it?"" 
                 I laughed.","Her lower lip (a trifle
                    too narrow for her face, perhaps her only physical flaw) thrust forward slightly
                    as she started to speak. She caught herself, "," her jaw infinitesimally back
                    into place, and said, ""You don't like it?"" 
                 I laughed.",slid,shift,-8.8125,-14.375,8.8125,14.375,5.5625,[22803],[5333],"[""Ġslid""]","[""Ġshift""]",1,1,3.296875,3.4375,204.0,213.0,62,62,0.140625,-3.296875,-3.4375,0.140625
1027,swords,"""Good. I invited him to dinner tomorrow."" 
                 ""Oh?""","""Good. I invited him to supper tomorrow."" 
                 ""Oh?""","""Good. I invited him to "," tomorrow."" 
                 ""Oh?""",dinner,supper,-1.9296875,-5.1875,1.9296875,5.1875,3.2578125,[8955],[33637],"[""Ġdinner""]","[""Ġsupper""]",1,1,4.5625,4.78125,63.75,67.0,14,14,0.21875,-4.5625,-4.78125,0.21875
1028,swords,"""Ah."" He shrugged lightly. 
                 ""Nardo!""","""Ah."" He shrugged slightly. 
                 ""Nardo!""","""Ah."" He shrugged ",". 
                 ""Nardo!""",lightly,slightly,-5.84375,-5.09375,5.84375,5.09375,-0.75,[19679],[5777],"[""Ġlightly""]","[""Ġslightly""]",1,1,5.875,5.84375,70.5,70.0,12,12,-0.03125,-5.875,-5.84375,-0.03125
